"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"rps26l","Exp4",28909.6658447669,0.756843712095371,NA,1.00134623439299,NA,0.0852424629077961,-16.43,0.699726736364876,1.00134623439299,1,FALSE,1.52016056315384e-05,3.81448878940147e-06,2.97857126333183e-05,0.914757537092204,TRUE,TRUE,TRUE,TRUE,TRUE
"otpb","Exp4",8447.72288743796,1.67945431245417,NA,1,NA,0.151504657546818,-4.93,0.874715808413421,1,1,TRUE,3.011864983433e-05,1.48013788165474e-05,5.0501385877897e-05,1.15150465754682,TRUE,TRUE,TRUE,TRUE,TRUE
"hspa8","Exp4",8780.83066882903,0.719025260394323,NA,1.01038716520926,NA,0.109258319776662,-11.47,0.721382626554234,1.01038716520926,1,FALSE,6.23200932040354e-05,1.82348139824629e-05,0.000120999845084435,0.890741680223338,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl24","Exp4",13981.2829132983,0.740187945134288,NA,1.02430966863612,NA,0.144952872186489,-5.81,0.487171460087062,1.02430966863612,1,FALSE,7.22862421645427e-05,2.18292681545785e-05,0.000201046307902856,0.855047127813511,TRUE,TRUE,TRUE,TRUE,TRUE
"pwp2h","Exp4",5943.19464347269,0.762310868096761,NA,1,NA,0.0964725904427343,-13.96,0.764096733578604,1,1,FALSE,7.38546958453202e-05,1.16554562120057e-05,0.00015680118094726,0.903527409557266,TRUE,TRUE,TRUE,TRUE,TRUE
"opn5","Exp4",3944.72190907372,1.70522532021674,NA,1.07195081704585,NA,0.34718032507542,11.65,0.805667509353401,1.07195081704585,1,TRUE,0.000114754975032311,3.82185952823475e-05,0.000276896782945365,1.34718032507542,TRUE,TRUE,TRUE,TRUE,TRUE
"pak2a","Exp4",2966.7343857516,0.768539452500885,NA,1.00190002436052,NA,0.0917433786045138,-14.96,0.633563273055169,1.00190002436052,1,FALSE,0.000174331052737994,4.7170492272876e-05,0.000347841902366704,0.908256621395486,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp11a1","Exp4",5219.22090555706,0.443057570453895,NA,1,NA,0.338043681213756,11.12,0.995568726895866,1,1,FALSE,0.000174518144955913,2.25240920977055e-05,0.000385745782235155,0.661956318786244,TRUE,TRUE,TRUE,TRUE,TRUE
"gale","Exp4",1641.45817234603,0.658556432014212,NA,1,NA,0.110795644975696,-11.19,0.70433222626901,1,1,FALSE,0.000225268645829735,4.54475231295442e-05,0.000434568838005668,0.889204355024304,TRUE,TRUE,TRUE,TRUE,TRUE
"ncoa1","Exp4",1797.40536394142,0.739806784978468,NA,1,NA,0.0954447359715664,-14.17,0.414700094165248,1,1,FALSE,0.000236865352480168,5.14220467257465e-05,0.000472090379841588,0.904555264028434,TRUE,TRUE,TRUE,TRUE,TRUE
