"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"tp53","Exp4",913610.652166665,0.727342699907026,NA,1.01908832130041,NA,0.134283090957094,-6.25,0.751665848038419,1.01908832130041,1,FALSE,8.78815329623287e-07,2.6402265785098e-07,1.93768642812802e-06,0.865716909042906,TRUE,TRUE,TRUE,TRUE,TRUE
"dnajc1","Exp4",381072.686763848,0.678655187083748,NA,1,NA,0.199102759387507,0.84,0.941850679341091,1,1,FALSE,2.33347540406064e-06,4.09407748389394e-07,6.5710158929712e-06,0.800897240612493,TRUE,TRUE,TRUE,TRUE,TRUE
"mdh2","Exp4",155709.265471098,0.742380172953786,NA,1.0267485540395,NA,0.0707024953383867,-17.8,0.0433276447690123,1.0267485540395,1,FALSE,2.95120888560961e-06,1.31124590008708e-06,4.91482665843848e-06,0.929297504661613,TRUE,TRUE,TRUE,TRUE,TRUE
"ppat","Exp4",249018.101482891,0.666768872226671,NA,1,NA,0.217105109044943,2.4,0.993025896951452,1,1,FALSE,3.96941872037914e-06,7.31026594937967e-07,1.29420854522342e-05,0.782894890955057,TRUE,TRUE,TRUE,TRUE,TRUE
"impdh2","Exp4",216119.748213321,0.72252042621477,NA,1.01200677237116,NA,0.156559005972346,-3.49,0.737228617666501,1.01200677237116,1,FALSE,4.24299607340486e-06,1.1403158925798e-06,1.08871671954172e-05,0.843440994027654,TRUE,TRUE,TRUE,TRUE,TRUE
"igfbp7","Exp4",65997.3637114827,1.577274338636,NA,1.0102014520572,NA,0.16979408790262,-2.03,0.918420016385057,1.0102014520572,1,TRUE,4.84484274121805e-06,1.61469144478663e-06,9.97774364906009e-06,1.16979408790262,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp1a","Exp5",4664.08027316461,46.1182233872663,1.65338185931662,1.11150969738136,NA,0.317651751816595,9.61,0.154310181635564,1.11150969738136,1,TRUE,7.73770740483686e-06,7.40977304855181e-06,8.06383349828912e-06,1.31765175181659,TRUE,TRUE,TRUE,TRUE,TRUE
"avpr1a","Exp4",80600.2142287895,0.537716634368162,NA,1.08346759387544,NA,0.290114127203926,7.62,0.838823035187472,1.08346759387544,1,FALSE,1.69962047310958e-05,6.11442569271933e-06,5.10360062356287e-05,0.709885872796074,TRUE,TRUE,TRUE,TRUE,TRUE
"mmp11b","Poly2",1.04632381258471,5055.59670337222,-4949333.46604252,NA,NA,0.185225880470213,-0.46,0.198525327292646,1.04632381258471,1,TRUE,2.8256561753439e-05,3.09619523742385e-06,5.48051183956914e-05,1.18522588047021,TRUE,TRUE,TRUE,TRUE,TRUE
"hspd1","Poly2",0.991926366115608,-4276.092447549,4195055.61683406,NA,NA,0.134183172648402,-6.26,0.393371886610206,0.991926366115608,1,FALSE,3.03983165941125e-05,8.67738638757191e-06,5.31530607531116e-05,0.865816827351598,TRUE,TRUE,TRUE,TRUE,TRUE
"tbxas1","Poly2",0.928524780314922,7677.32700803625,-7453710.71345578,NA,NA,0.178031444585276,-1.17,0.958807498688131,0.928524780314922,1,TRUE,3.35949025014765e-05,1.73553225709747e-05,5.04026741620759e-05,1.17803144458528,TRUE,TRUE,TRUE,TRUE,TRUE
"hoxb3a","Poly2",1.00728080362947,7645.93732632056,-7515006.82817557,NA,NA,0.297010772361213,8.04,0.999601245260562,1.00728080362947,1,TRUE,3.94207034834199e-05,1.21815842398852e-05,6.83435511923681e-05,1.29701077236121,TRUE,TRUE,TRUE,TRUE,TRUE
"thrb","Poly2",0.983862557206985,5965.62888080621,-4469639.75845594,NA,NA,0.24392101570433,4.5,0.540789565383395,0.983862557206985,1,TRUE,4.51179577982809e-05,1.65815661015961e-05,7.50295216607219e-05,1.24392101570433,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp2ca","Poly2",0.939876443963058,3482.95144476499,-2892879.24467127,NA,NA,0.101132144437079,-11.35,0.0905325847741624,0.939876443963058,1,TRUE,4.82306785013085e-05,2.76030131014446e-05,6.96582961228501e-05,1.10113214443708,TRUE,TRUE,TRUE,TRUE,TRUE
"uba3","Poly2",0.973543270226177,-3715.86456490664,3756830.76157745,NA,NA,0.198147110098823,0.75,0.340203973430473,0.973543270226177,1,FALSE,4.85918962325921e-05,1.08287376875109e-05,8.98678898539115e-05,0.801852889901177,TRUE,TRUE,TRUE,TRUE,TRUE
"gria3b","Poly2",1.0289902804546,4129.43708046389,-3481034.13367169,NA,NA,0.223098656459563,2.89,0.961416382804263,1.0289902804546,1,TRUE,4.903271279501e-05,1.11485466888932e-05,8.97631856087586e-05,1.22309865645956,TRUE,TRUE,TRUE,TRUE,TRUE
"msh6","Poly2",1.05896404422875,-5998.88854254468,5931124.68360193,NA,NA,0.221021225603086,2.72,0.204878020503166,1.05896404422875,1,FALSE,4.905175271591e-05,2.26552757234075e-05,7.70726934914053e-05,0.778978774396914,TRUE,TRUE,TRUE,TRUE,TRUE
"nek2","Poly2",0.962339515078947,-4893.28058915658,4535712.95358559,NA,NA,0.2718041006388,6.44,0.937485613570056,0.962339515078947,1,FALSE,5.01844767191045e-05,1.09883738794052e-05,9.28111657878099e-05,0.7281958993612,TRUE,TRUE,TRUE,TRUE,TRUE
"mif","Poly2",0.876726439195339,5447.03579917096,-5281560.44267551,NA,NA,0.15405602861067,-3.78,0.533774978957355,0.876726439195339,1,TRUE,5.37110969167303e-05,3.31530746418052e-05,7.52290385393066e-05,1.15405602861067,TRUE,TRUE,TRUE,TRUE,TRUE
"mmp17a","Poly2",0.966435382274028,4759.00218698652,-4984745.22025204,NA,NA,0.273497627013283,6.56,0.478353530585616,0.966435382274028,1,TRUE,6.95957185291688e-05,2.70343150580418e-05,0.000117158758835922,1.27349762701328,TRUE,TRUE,TRUE,TRUE,TRUE
"glra1","Poly2",0.984013052687363,4842.61940656807,-4673395.42513155,NA,NA,0.299812250411792,8.21,0.684068599271776,0.984013052687363,1,TRUE,6.99320730141311e-05,2.45856551515643e-05,0.000120423162119501,1.29981225041179,TRUE,TRUE,TRUE,TRUE,TRUE
"tfap2d","Poly2",0.715747189945731,9893.8177554175,-8346533.50559642,NA,NA,0.377500643982963,12.36,0.736412056717468,0.715747189945731,1,TRUE,7.11570255880242e-05,4.30509529432511e-05,0.000100868737828233,1.37750064398296,TRUE,TRUE,TRUE,TRUE,TRUE
"rxraa","Poly2",1.16800158794784,-6495.34824556012,6605433.98533245,NA,NA,0.264292500839394,5.94,0.663656094046373,1.16800158794784,1,FALSE,7.17965173365333e-05,4.11955428291822e-05,0.000104812769824796,0.735707499160606,TRUE,TRUE,TRUE,TRUE,TRUE
"ubr7","Poly2",0.848136245617416,6991.04221188083,-6978379.24439602,NA,NA,0.317998409105518,9.27,0.914280385007485,0.848136245617416,1,TRUE,7.24484423343537e-05,3.84036425799949e-05,0.0001094460194559,1.31799840910552,TRUE,TRUE,TRUE,TRUE,TRUE
"cox6c","Poly2",1.08862523076932,-4974.65938037584,4867152.46854389,NA,NA,0.252630502339322,5.13,0.414550325685282,1.08862523076932,1,FALSE,7.39491055039821e-05,3.60682115221288e-05,0.000115445051042113,0.747369497660678,TRUE,TRUE,TRUE,TRUE,TRUE
"stxbp2","Poly2",0.944593641909499,3372.25575102157,-3333682.86197658,NA,NA,0.186224820999404,-0.36,0.234289462742853,0.944593641909499,1,TRUE,7.76065751033616e-05,3.61892755693829e-05,0.00012349086830297,1.1862248209994,TRUE,TRUE,TRUE,TRUE,TRUE
"cbr1l","Poly2",0.933519147668776,2805.73850662873,-2866074.94969146,NA,NA,0.134941314716168,-6.16,0.463434827737081,0.933519147668776,1,TRUE,7.80049874588333e-05,4.15382300107617e-05,0.00011803916872501,1.13494131471617,TRUE,TRUE,TRUE,TRUE,TRUE
"opn4b","Poly2",1.13023135762674,-6484.63747729035,6569939.66671668,NA,NA,0.339065325747505,10.42,0.951410948943514,1.13023135762674,1,FALSE,7.86354027730848e-05,3.91163773128301e-05,0.000122344025361465,0.660934674252495,TRUE,TRUE,TRUE,TRUE,TRUE
"hoxb2a","Poly2",1.15602688782499,-6086.36030956239,5866924.49477239,NA,NA,0.312441522036176,8.95,0.47156203482512,1.15602688782499,1,FALSE,8.37278025384496e-05,4.47284399817608e-05,0.000126591760851597,0.687558477963824,TRUE,TRUE,TRUE,TRUE,TRUE
"agtr2","Poly2",0.658979692584507,8266.69259847489,-8061418.00458291,NA,NA,0.307132480999365,8.64,0.565135962311925,0.658979692584507,1,TRUE,8.55408765820704e-05,5.68232824068082e-05,0.000116335673820628,1.30713248099937,TRUE,TRUE,TRUE,TRUE,TRUE
"nfs1","Poly2",0.883879001124118,3471.78458545061,-3073417.24823038,NA,NA,0.163176520718575,-2.74,0.748827735817212,0.883879001124118,1,TRUE,8.7175365536027e-05,5.15110360493677e-05,0.000125729787245035,1.16317652071857,TRUE,TRUE,TRUE,TRUE,TRUE
