"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"llgl2","Exp4",50451.3605932206,0.741500906197738,NA,1,NA,0.106779092325266,-10.37,0.81697680985313,1,1,FALSE,1.05336151030797e-05,1.780101226757e-06,2.30167654191293e-05,0.893220907674734,TRUE,TRUE,TRUE,TRUE,TRUE
"hspa4a","Exp4",44100.0604032563,0.720013931114986,NA,1,NA,0.135423047209887,-6.1,0.676472009870981,1,1,FALSE,1.49455385965016e-05,2.30648195613014e-06,3.55813459580629e-05,0.864576952790113,TRUE,TRUE,TRUE,TRUE,TRUE
"SLC29A1_1of2","Exp4",28538.2870619772,0.609851443854476,NA,1.03905611738193,NA,0.144679677648812,-4.91,0.356542537520959,1.03905611738193,1,FALSE,2.11553945033112e-05,5.95088116073379e-06,4.04887207341721e-05,0.855320322351188,TRUE,TRUE,TRUE,TRUE,TRUE
"AK6","Exp4",13499.3880604197,0.617833642517548,NA,1.0234850151318,NA,0.0840074097688899,-14.69,0.384035184131631,1.0234850151318,1,FALSE,2.38034146544507e-05,7.46142899664234e-06,4.16525021399626e-05,0.91599259023111,TRUE,TRUE,TRUE,TRUE,TRUE
"dhdhl","Exp4",16941.8676148391,0.499945205372635,NA,1.05166278585615,NA,0.134548852295724,-6.21,0.693329340627088,1.05166278585615,1,FALSE,2.57996297949794e-05,8.03746347802782e-06,4.48018844755561e-05,0.865451147704276,TRUE,TRUE,TRUE,TRUE,TRUE
"smarcb1b","Exp4",16929.9232114311,1.57358849426366,NA,1,NA,0.240929711296959,4.27,0.205530291889376,1,1,TRUE,3.35274245221584e-05,1.38792641908345e-05,7.42977725263821e-05,1.24092971129696,TRUE,TRUE,TRUE,TRUE,TRUE
"gpd1c","Exp4",12610.2240338191,0.748668366934919,NA,1.00047386117333,NA,0.0878576780986297,-13.88,0.30843135383286,1.00047386117333,1,FALSE,3.4318653293665e-05,6.74432565290929e-06,6.99761053539922e-05,0.91214232190137,TRUE,TRUE,TRUE,TRUE,TRUE
"znrd1","Exp4",18300.8824618174,0.583681958997761,NA,1.03009540860876,NA,0.172724326040168,-1.72,0.217687877962211,1.03009540860876,1,FALSE,3.49952493614023e-05,7.79337151817696e-06,7.04214108189448e-05,0.827275673959832,TRUE,TRUE,TRUE,TRUE,TRUE
"ptgs1","Exp4",18600.4206430564,0.593029432646669,NA,1.06559441154865,NA,0.17822060940477,-1.15,0.791956350420509,1.06559441154865,1,FALSE,4.44095606584282e-05,1.41729625364097e-05,8.85448389600354e-05,0.82177939059523,TRUE,TRUE,TRUE,TRUE,TRUE
"glud1a","Exp4",13985.5591054649,0.746793770087359,NA,1.02458082731509,NA,0.096549389982562,-12.19,0.51612342764467,1.02458082731509,1,FALSE,4.49794262290112e-05,1.47707752117984e-05,8.81337430850956e-05,0.903450610017438,TRUE,TRUE,TRUE,TRUE,TRUE
"esrra","Exp4",13971.9029113278,0.753890975067536,NA,1,NA,0.119733592293873,-8.31,0.496511987012204,1,1,FALSE,4.58137685344003e-05,7.40139430870008e-06,0.000109338246075249,0.880266407706127,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl14","Exp4",12924.4841228916,0.659303761646979,NA,1.01972609162375,NA,0.137450972494162,-5.83,0.194659842228635,1.01972609162375,1,FALSE,4.65968358496513e-05,1.12866680886232e-05,9.44027219496122e-05,0.862549027505838,TRUE,TRUE,TRUE,TRUE,TRUE
"orc6","Exp4",6324.32497422694,0.720327775857477,NA,1,NA,0.0892278784659441,-13.61,0.481532072144878,1,1,FALSE,5.80672874707935e-05,9.32261662023392e-06,0.00011748941156414,0.910772121534056,TRUE,TRUE,TRUE,TRUE,TRUE
"naga","Exp4",9182.72284334597,0.594642441831754,NA,1.05270669380155,NA,0.125488514883887,-7.47,0.893913970198545,1.05270669380155,1,FALSE,5.88693647682147e-05,2.16785506650855e-05,0.000102588072807246,0.874511485116113,TRUE,TRUE,TRUE,TRUE,TRUE
"igfbp6b","Exp4",6036.18061929223,0.505177847826675,NA,1.02585056738693,NA,0.128117519773506,-7.09,0.395240701013722,1.02585056738693,1,FALSE,5.98765224091094e-05,1.43972019415517e-05,0.000107860317018493,0.871882480226494,TRUE,TRUE,TRUE,TRUE,TRUE
"eif3i","Exp4",14672.1193357748,0.715053713408917,NA,1.04405840148504,NA,0.139764896414483,-5.53,0.727365177474232,1.04405840148504,1,FALSE,6.55701241167828e-05,2.11821305688636e-05,0.000157416109581542,0.860235103585517,TRUE,TRUE,TRUE,TRUE,TRUE
"dap3","Exp4",3757.23163821991,2.72037797387372,NA,1.00759863229188,NA,0.444077050801912,15.28,0.529197973481122,1.00759863229188,1,TRUE,7.72061931372724e-05,4.4055658742713e-05,0.000128196066373228,1.44407705080191,TRUE,TRUE,TRUE,TRUE,TRUE
"dlat","Exp4",6686.31550358846,0.737092719570962,NA,1.00074247792607,NA,0.111732282287183,-9.56,0.150018293345864,1.00074247792607,1,FALSE,8.34139896873592e-05,1.61780530007426e-05,0.000180147008456228,0.888267717712817,TRUE,TRUE,TRUE,TRUE,TRUE
"nr3c2","Exp4",6905.80915811041,1.39287307142316,NA,1,NA,0.16414405844562,-2.63,0.527505443377408,1,1,TRUE,8.36809004760575e-05,3.2206300935328e-05,0.000186967751184898,1.16414405844562,TRUE,TRUE,TRUE,TRUE,TRUE
