,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
cdc42l,2.461821135,linear_down,0.009285364,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135,2.461821135
cebpz,2.569944918,linear_down,0.024553899,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918,2.569944918
cfl1l,1.752542364,linear_down,0.007359575,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364,1.752542364
chpt1,14.51425803,linlog_down,0.035703335,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803,14.51425803
chuk,0.001256013,gaussian_up,0.004007491,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013,0.001256013
ciapin1,1.542072833,linear_up,0.021778678,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833,1.542072833
cox6b1,2.096816428,linear_down,0.019476976,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428,2.096816428
crls1,0.001809047,gaussian_up,1.05E-06,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047,0.001809047
cry5,0.282295327,linear_up,0.000107019,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327,0.282295327
csnk1da,0.972506426,linlog_up,0.022580234,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426,0.972506426
cth,1.662760446,linear_up,0.011102963,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446,1.662760446
ctnnbl1,2.222121374,linear_down,0.004773374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374,2.222121374
cul1a,0.001132971,lgaussian_up,0.000534112,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971,0.001132971
cyb5a,1.165214806,linear_up,0.007518748,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806,1.165214806
cyb5r3,0.607202895,linear_down,0.001257219,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895,0.607202895
cyp1a,0.394575249,linear_up,0.000411043,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249,0.394575249
cyp1b1,0.20594104,linear_up,0.002700699,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104,0.20594104
cyp2aa3,1.579788937,linear_down,0.00582822,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937,1.579788937
dao.1,0.001194457,gaussian_up,0.024644793,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457,0.001194457
ddost,-1.18E-06,gaussian_up,0.007520239,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06,-1.18E-06
ddx39b,0.522960868,linlog_down,0.028869313,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868,0.522960868
dhrs3b,3.424499559,linlog_down,0.043894614,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559,3.424499559
dldh,0.001223887,gaussian_up,0.013215724,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887,0.001223887
ednraa,0.585105502,linlog_down,0.020078959,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502,0.585105502
egr2b,0.001885274,gaussian_up,0.016006353,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274,0.001885274
EIF1B,2.157499998,linear_down,0.001460899,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998,2.157499998
eif2b4,1.947010596,linear_down,0.017324553,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596,1.947010596
eif3d,0.001718855,gaussian_up,0.040134046,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855,0.001718855
eif3s10,0.001483813,gaussian_up,0.004352528,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813,0.001483813
eif4e2rs1,1.885377434,linear_down,0.002021242,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434,1.885377434
eif4ea,0.263561723,linlog_down,0.044464638,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723,0.263561723
eif6,1.452071904,linear_down,0.017880527,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904,1.452071904
ephb2b,0.159860443,linlog_down,0.017500515,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443,0.159860443
exosc7,0.4794869,linlog_up,0.020999294,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869,0.4794869
farsb,0.472555305,linear_down,0.000464964,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305,0.472555305
fdx1,0.446746242,linlog_up,0.01311204,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242,0.446746242
fgf8a,0.001787177,gaussian_up,0.010499641,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177,0.001787177
foxa1,0.001353301,gaussian_up,0.022053694,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301,0.001353301
foxa2,0.001705648,gaussian_up,0.03238963,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648,0.001705648
fyna,1.511940686,linear_down,0.003834215,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686,1.511940686
gad2,0.358418132,linear_down,7.08E-05,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132,0.358418132
gale,0.009565642,lgaussian_up,0.000172825,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642,0.009565642
gata5,0.003331374,lgaussian_up,1.11E-05,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374,0.003331374
gata6,1.320472638,linlog_up,0.015579878,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638,1.320472638
gli1,2.351056235,linear_down,0.012707531,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235,2.351056235
gli2a,0.001186884,gaussian_up,0.005050768,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884,0.001186884
glod4,1.476343893,linear_up,0.038029595,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893,1.476343893
glud1a,0.001578344,lgaussian_up,0.024027444,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344,0.001578344
gng12a,0.79544842,linlog_up,0.026334746,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842,0.79544842
gsk3b,0.876217034,linlog_down,0.040413413,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034,0.876217034
gstp1,1.024182728,linear_up,0.002095183,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728,1.024182728
gtf2h4,1.199046374,linlog_down,0.042807359,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374,1.199046374
hdac3,1.085504199,linear_down,0.02286249,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199,1.085504199
hdac6,0.002019694,lgaussian_up,0.008387911,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694,0.002019694
hmgcrb,1.442257273,linear_up,0.045196561,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273,1.442257273
hmox1a,0.086397824,linlog_down,0.02627086,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824,0.086397824
hoxb3a,1.782067789,linear_down,0.013056638,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789,1.782067789
hs6st2,1.160297671,linlog_up,0.02259254,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671,1.160297671
hsd11b1la,0.772705918,linear_up,0.006903713,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918,0.772705918
hsd17b10,0.488898593,linlog_up,0.040926475,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593,0.488898593
hsp90b1,0.17854427,linlog_down,0.031030175,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427,0.17854427
hspa4b,1.698597668,linear_down,0.004753689,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668,1.698597668
htatsf1,0.011993141,gaussian_up,0.026715505,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141,0.011993141
id1,0.001510853,gaussian_up,0.014761642,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853,0.001510853
igfbp1a,0.001872202,gaussian_up,0.038117125,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202,0.001872202
igfbp5b,1.491482359,linear_down,0.013709535,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359,1.491482359
impdh1b,1.609191322,linear_down,0.017450359,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322,1.609191322
inhbb,0.000204937,gaussian_up,0.044729165,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937,0.000204937
jun,1.041596656,linlog_down,0.016270029,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656,1.041596656
kif1bp,0.034166609,gaussian_up,0.027484273,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609,0.034166609
krt8,1.119947035,linlog_up,0.029956176,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035,1.119947035
krt94,0.937588285,linlog_up,0.043821304,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285,0.937588285
lig3,1.106178436,linlog_up,0.018522852,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436,1.106178436
llgl2,1.742108081,linear_down,0.009024115,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081,1.742108081
lman2,-6.28E-07,gaussian_up,0.013930917,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07,-6.28E-07
mapkapk2a,2.422476125,linear_down,0.009222623,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125,2.422476125
mcm4,2.32367773,linear_down,0.00157855,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773,2.32367773
mitfa,0.026114738,lgaussian_up,0.02543838,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738,0.026114738
mmp17b,1.492695201,linear_down,0.008345941,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201,1.492695201
mphosph10,1.526189971,linlog_up,0.016581299,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971,1.526189971
mphosph6,1.926014113,linear_up,0.016545276,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113,1.926014113
mre11a,2.4359901,linlog_up,0.00424808,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901,2.4359901
mthfd1b,3.607800324,linlog_down,0.037653541,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324,3.607800324
myca,1.418061015,linlog_up,0.01673246,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015,1.418061015
mycb,1.878206489,linear_down,0.019626265,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489,1.878206489
naga,1.964773528,linear_down,0.009030356,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528,1.964773528
nars,1.510693346,linear_down,0.007503283,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346,1.510693346
ncoa4,0.001164953,gaussian_up,0.025582917,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953,0.001164953
ndufa5,1.334475561,linear_down,0.043325355,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561,1.334475561
ndufb5,1.358181963,linlog_up,0.038976259,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963,1.358181963
nfs1,0.746268693,linlog_up,0.012687049,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693,0.746268693
nhp2,2.668083123,linear_down,0.016239051,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123,2.668083123
nploc4,0.006026772,lgaussian_up,0.011456499,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772,0.006026772
nppa,1.6952342,linear_down,0.023082382,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342,1.6952342
nup107,5.533559131,linlog_down,0.024600217,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131,5.533559131
nup85,0.045036052,lgaussian_up,0.002387942,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052,0.045036052
pa2g4b,2.789109778,linear_down,0.01420622,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778,2.789109778
pafah1b3,2.335437758,linear_down,0.044893622,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758,2.335437758
paqr3a,2.063273337,linear_down,0.026615778,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337,2.063273337
parp2,0.289171015,linear_down,0.000774736,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015,0.289171015
pax5,0.001830508,gaussian_up,0.027372604,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508,0.001830508
pccb,1.609099804,linear_up,0.005776649,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804,1.609099804
pcdh17,0.000278486,gaussian_up,0.022934737,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486,0.000278486
pdhx,1.444169658,linear_down,0.000976205,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658,1.444169658
pdia4,1.651717318,linear_up,0.019244254,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318,1.651717318
pdia6,1.051292453,linlog_up,0.030923624,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453,1.051292453
pelo,0.289476016,linlog_down,0.007846537,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016,0.289476016
per2,0.728041529,linear_up,0.00072749,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529,0.728041529
pes,1.691396006,linlog_up,0.034699332,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006,1.691396006
pex19,0.897221138,linlog_up,0.006881488,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138,0.897221138
phax,1.300496835,linlog_up,0.04126016,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835,1.300496835
pik3ca,1.097203442,linear_down,0.01522391,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442,1.097203442
pkma,1.313444294,linlog_up,0.019963258,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294,1.313444294
plp2,1.769092237,linear_down,0.008788955,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237,1.769092237
plrg1,2.568006189,linear_down,0.014980561,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189,2.568006189
pola1,2.539295149,linear_down,0.012366846,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149,2.539295149
pola2,2.540401329,linear_down,0.004873529,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329,2.540401329
pole4,2.814078595,linear_down,0.007866379,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595,2.814078595
polr2i,1.43294135,linear_down,0.01467666,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135,1.43294135
polr2j,1.676756277,linlog_up,0.046873779,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277,1.676756277
polr3b,1.7751922,linear_up,0.019909006,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922,1.7751922
