"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"ldha","Exp4",247.964501083383,1.40322172862733,NA,1,NA,0.163627109040589,-2.69,0.972712151272772,1,1,TRUE,0.00214692825225654,0.000834561753948963,0.00460795339753143,1.16362710904059,TRUE,TRUE,TRUE,TRUE,TRUE
"atp5ib","Exp4",175.934891311686,1.42520828482147,NA,1,NA,0.157800376689016,-3.34,0.712391385490285,1,1,TRUE,0.00273534209310442,0.00110474375618891,0.00555800514466058,1.15780037668902,TRUE,TRUE,TRUE,TRUE,TRUE
"mycb","Exp4",244.864747849641,0.777266254638316,NA,1.0268948734043,NA,0.102756801844084,-11.07,0.225111215029351,1.0268948734043,1,FALSE,0.00341684581163652,0.00109616274261091,0.00777148850317113,0.897243198155916,TRUE,TRUE,TRUE,TRUE,TRUE
"casp2","Exp4",160.200406539356,0.683847741954656,NA,1.02566687195111,NA,0.114526546672636,-9.11,0.583507886299683,1.02566687195111,1,FALSE,0.00353452230491243,0.00104303971499251,0.00680158964485454,0.885473453327364,TRUE,TRUE,TRUE,TRUE,TRUE
"pigs","Exp4",166.007102467528,0.687163976224763,NA,1.02428131712625,NA,0.132382045453026,-6.51,0.939871778540626,1.02428131712625,1,FALSE,0.00404329156385342,0.00108494363302781,0.00836464185200148,0.867617954546974,TRUE,TRUE,TRUE,TRUE,TRUE
"pole4","Exp4",239.103494689,0.680836435199988,NA,1.04338654180651,NA,0.17955402228854,-1.02,0.97403033945685,1.04338654180651,1,FALSE,0.00463002531070704,0.0012300651843761,0.0164663538892558,0.82044597771146,TRUE,TRUE,TRUE,TRUE,TRUE
"COX5B_2of3","Exp4",91.5824354804052,0.677694638132252,NA,1,NA,0.146070652857089,-4.73,0.894916848749868,1,1,FALSE,0.00655895446056735,0.00102166389203129,0.0145514342231327,0.853929347142911,TRUE,TRUE,TRUE,TRUE,TRUE
"stt3a","Exp4",86.729707099141,0.789688628470033,NA,1.00094653465943,NA,0.10641295793383,-10.44,0.346844766793255,1.00094653465943,1,FALSE,0.00822488458466656,0.00168113029299571,0.0203311251172509,0.89358704206617,TRUE,TRUE,TRUE,TRUE,TRUE
"pgd","Exp4",26.1531104429953,1.39448547482973,NA,1.06651876608229,NA,0.232855974640792,3.66,0.8154685325093,1.06651876608229,1,TRUE,0.0192373970443419,0.00366084949159981,0.0586692867790292,1.23285597464079,TRUE,TRUE,TRUE,TRUE,TRUE
"stat3","Exp4",37.5718848725447,0.785784050928053,NA,1.04829300718433,NA,0.100188674004512,-11.52,0.480732676272507,1.04829300718433,1,FALSE,0.0288079822039455,0.0114347893095091,0.0715184605932218,0.899811325995488,TRUE,TRUE,TRUE,TRUE,TRUE
