"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"cdc45","Exp4",323.233756941167,0.748651295751477,NA,1.01091118683675,NA,0.1074946847071,-8.74,0.601328899453579,1.01091118683675,1,FALSE,0.0019408701592949,0.000404186830445919,0.00433279619667114,0.8925053152929,TRUE,TRUE,TRUE,TRUE,TRUE
"tek","Exp4",158.472403702249,1.53854985705347,NA,1.06473445686562,NA,0.311024766650396,8.26,0.983443245090145,1.06473445686562,1,TRUE,0.00354176154087891,0.000868501384385009,0.0115998371882468,1.3110247666504,TRUE,TRUE,TRUE,TRUE,TRUE
"srsf10b","Exp4",171.276185566822,0.724983961959212,NA,1.01335416528493,NA,0.143749339452078,-4.09,0.987133750096408,1.01335416528493,1,FALSE,0.00484294074770351,0.000923637642283758,0.0130012132923295,0.856250660547922,TRUE,TRUE,TRUE,TRUE,TRUE
"pde5ab","Exp4",103.838791298868,1.43069259186508,NA,1,NA,0.229212853790505,3.37,0.830155409101812,1,1,TRUE,0.00747901013786528,0.00233936879560623,0.0315202476961591,1.2292128537905,TRUE,TRUE,TRUE,TRUE,TRUE
"rad54l","Exp4",47.3800360611565,1.62784227816754,NA,1.14100143540392,NA,0.381776178497861,11.54,0.977044138566465,1.14100143540392,1,TRUE,0.00864563187903039,0.00118205811009705,0.028144662237427,1.38177617849786,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp2p10","Exp4",11.0883534453514,1.96178875102307,NA,1,NA,0.26632468679614,5.77,0.629641457310019,1,1,TRUE,0.0305302942706701,0.0136373522294266,0.0582860174946265,1.26632468679614,TRUE,TRUE,TRUE,TRUE,TRUE
"hoxb1a","Exp4",7.86840055784496,1.4332008342199,NA,1,NA,0.156078295155596,-2.78,0.62110351546233,1,1,TRUE,0.0684487072672425,0.0267319154417079,0.148443182088596,1.1560782951556,TRUE,TRUE,TRUE,TRUE,TRUE
"lsm1","Exp4",14.9856007068164,0.656444702916281,NA,1.04582345936358,NA,0.187732727863977,0.18,0.844981247774648,1.04582345936358,1,FALSE,0.0700619520616472,0.0194234355501665,0.193615222885563,0.812267272136023,TRUE,TRUE,TRUE,TRUE,TRUE
"bckdha","Exp4",9.10869769452202,0.619395368229672,NA,1.05898418670723,NA,0.141145243369465,-4.38,0.374964472729499,1.05898418670723,1,FALSE,0.0753384878254725,0.0284521699280013,0.136224587551716,0.858854756630535,TRUE,TRUE,TRUE,TRUE,TRUE
"cd40","Exp4",0.067140581629312,3.3570040053976,NA,1.19047358762278,NA,0.400374985183055,12.3,0.499069619895629,1.19047358762278,1,TRUE,1.15804197920758,0.189163500889127,2.5563318940297,1.40037498518306,TRUE,TRUE,TRUE,TRUE,TRUE
"nup133","Exp4",0.0523411495530578,0.610153401030856,NA,1,NA,0.0530315321081073,-20.05,0.906813565741813,1,1,FALSE,2.57220488529824,0.473296163060816,4.7386761750534,0.946968467891893,TRUE,TRUE,TRUE,TRUE,TRUE
"ptpn9a","Poly2",1.02178023297787,0.0648180246762508,-0.000325435913025305,NA,NA,0.245511622193735,4.47,0.614579412597207,1.02178023297787,1,TRUE,3.51367051436808,0.778537344903826,6.3290782531844,1.24551162219374,TRUE,TRUE,TRUE,TRUE,TRUE
"chrna6","Poly2",0.92622231076988,0.0934188611210572,-0.000473246788760161,NA,NA,0.248630410057979,4.67,0.976342844391192,0.92622231076988,1,TRUE,3.51375542784537,1.58345081942872,5.48407641381313,1.24863041005798,TRUE,TRUE,TRUE,TRUE,TRUE
"txn","Exp4",0.12463829241806,1.72445854148312,NA,1.06391973501224,NA,0.347667199414672,10.04,0.986261643335993,1.06391973501224,1,TRUE,3.68332094951359,0.73659403961507,12.366318162872,1.34766719941467,TRUE,TRUE,TRUE,TRUE,TRUE
"znrd1","Lin",0.00643225547956193,NA,1.20966025288223,NA,NA,0.233683950207479,3.14,0.698211261318827,1.20966025288223,1,TRUE,3.73487921921428,2.67606267448943,6.19651879804388,1.23368395020748,TRUE,TRUE,TRUE,TRUE,TRUE
"lyn","Poly2",0.976150334467664,-0.0349460864479358,0.000167722846039839,NA,NA,0.178699672841995,-0.61,0.865622495387444,0.976150334467664,1,FALSE,4.52958295030773,0.821398941681822,8.38135015356736,0.821300327158005,TRUE,TRUE,TRUE,TRUE,TRUE
"hnrnpa1b","Poly2",0.936990800028159,0.0441141503855831,-0.00020048084753169,NA,NA,0.151374837141813,-3.26,0.684398271137431,0.936990800028159,1,TRUE,4.97210743259324,2.46284134316931,7.54287431088368,1.15137483714181,TRUE,TRUE,TRUE,TRUE,TRUE
"nkx2.7","Poly2",1.10793353399603,-0.0550744223816523,0.000266245582612896,NA,NA,0.18551997786311,-0.01,0.752696441440632,1.10793353399603,1,FALSE,5.47311975048777,2.99153834105798,8.01930553084529,0.81448002213689,TRUE,TRUE,TRUE,TRUE,TRUE
"hsp90aa1.1","Poly2",1.08779395324623,-0.0529965364431002,0.000258979607946747,NA,NA,0.204195681165139,1.52,0.359797545658683,1.08779395324623,1,FALSE,5.66650787924191,2.8263111194004,8.59283452607671,0.795804318834861,TRUE,TRUE,TRUE,TRUE,TRUE
"hsd11b2","Poly2",0.947989410758094,0.0486191050830104,-0.000251198808267925,NA,NA,0.26530993016937,5.71,0.240425164571761,0.947989410758094,1,TRUE,6.76297535014302,2.70908984031796,11.0084862635854,1.26530993016937,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp1r1c","Poly2",1.00093752318985,-0.0349195727111273,0.000177563638554869,NA,NA,0.259090728684736,5.33,0.329340464209327,1.00093752318985,1,FALSE,7.75206669778135,2.22962678240029,13.6343581868575,0.740909271315265,TRUE,TRUE,TRUE,TRUE,TRUE
