"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"kif1bp","Exp4",39122.9850352721,0.638939844785406,NA,1.00902307551611,NA,0.151464737885139,-6.7,0.230293678049071,1.00902307551611,1,FALSE,1.48439548080737e-05,4.01257255335801e-06,2.88161154770729e-05,0.848535262114861,TRUE,TRUE,TRUE,TRUE,TRUE
"cs","Exp4",43355.4882584096,0.778057282741837,NA,1.00668651143974,NA,0.124624790981055,-11.38,0.777369414335263,1.00668651143974,1,FALSE,2.04366523866472e-05,6.09389422119343e-06,5.09329078686805e-05,0.875375209018945,TRUE,TRUE,TRUE,TRUE,TRUE
"stag1b","Exp4",30581.4225183959,0.608756520173425,NA,1.01833087481638,NA,0.197638106481013,-0.31,0.947431992232734,1.01833087481638,1,FALSE,2.5539652398612e-05,6.95481476616155e-06,5.29748897580314e-05,0.802361893518987,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp2p7","Exp4",18287.6568596844,0.650555540204761,NA,1,NA,0.214044202669673,1.6,0.99716712897345,1,1,FALSE,5.02193788392786e-05,1.0653174503859e-05,0.000131247768355287,0.785955797330327,TRUE,TRUE,TRUE,TRUE,TRUE
"sf3b5","Exp4",11073.4911466769,1.46731141047417,NA,1,NA,0.216836338538599,1.92,0.732367714111411,1,1,TRUE,5.6987942626696e-05,2.51531760858205e-05,0.000121822788089134,1.2168363385386,TRUE,TRUE,TRUE,TRUE,TRUE
"gria1b","Exp4",16736.1196945175,0.582364061205507,NA,1.09604738534851,NA,0.215008986818322,1.71,0.267392291307587,1.09604738534851,1,FALSE,6.79956054146143e-05,2.80597190957997e-05,0.000140414338597121,0.784991013181678,TRUE,TRUE,TRUE,TRUE,TRUE
"adrb2b","Exp4",7072.18809556432,0.539650482572306,NA,1,NA,0.255588742421189,5.86,0.746733732306413,1,1,FALSE,9.84390164107676e-05,1.0770067794904e-05,0.000217126290657867,0.744411257578811,TRUE,TRUE,TRUE,TRUE,TRUE
"ndc1","Exp4",2681.69610270861,0.748159752459209,NA,1.00040554909335,NA,0.0857024138188905,-20.36,0.894093483700825,1.00040554909335,1,FALSE,0.000155950036092603,4.7944426344122e-05,0.000288700859644452,0.914297586181109,TRUE,TRUE,TRUE,TRUE,TRUE
"psmb6","Exp4",192.607941487422,0.622378599282558,NA,1,NA,0.222651719020545,2.55,0.959238378851403,1,1,FALSE,0.00401947125908561,0.000815885202743804,0.00906741865284457,0.777348280979455,TRUE,TRUE,TRUE,TRUE,TRUE
"vipr1b","Exp4",17.4346223415192,2.44553815385876,NA,1,NA,0.682083754160573,29.42,0.988377934261052,1,1,TRUE,0.036708700378507,0.017193418141897,0.0958189148240229,1.68208375416057,TRUE,TRUE,TRUE,TRUE,TRUE
"gclm","Exp4",7.97877717373979,1.381846992483,NA,1,NA,0.124816556828809,-11.34,0.906428513839503,1,1,TRUE,0.0517754747833803,0.0227353851514338,0.0956559261909988,1.12481655682881,TRUE,TRUE,TRUE,TRUE,TRUE
"chrna1","Exp4",15.2954041427222,0.590420178527948,NA,1,NA,0.285188490198739,8.49,0.866522599604086,1,1,FALSE,0.0776069765900081,0.0213941186896145,0.246317113223851,0.714811509801261,TRUE,TRUE,TRUE,TRUE,TRUE
"ntrk1","Poly2",1.08293471564268,0.931511737393293,-0.0928415616714555,NA,NA,0.246189786064505,4.96,0.445249626193064,1.08293471564268,1,TRUE,0.178431394033859,0.0234221980422665,0.338579577225101,1.24618978606451,TRUE,TRUE,TRUE,TRUE,TRUE
"fus","Exp4",3.22350227950743,0.557738269737441,NA,1,NA,0.203409894836829,0.38,0.536920017772794,1,1,FALSE,0.191050545019535,0.0611114616706622,0.347758782036816,0.796590105163172,TRUE,TRUE,TRUE,TRUE,TRUE
"timp2b","Poly2",0.967923152287345,-0.535663543276475,0.0543110738236368,NA,NA,0.135303927443296,-9.4,0.400851506174845,0.967923152287345,1,FALSE,0.196628844360459,0.047773230136822,0.350323931357958,0.864696072556704,TRUE,TRUE,TRUE,TRUE,TRUE
"dusp11","Poly2",1.1014394257475,1.2636483932111,-0.127231304164406,NA,NA,0.369012765539885,14.68,0.949150421071891,1.1014394257475,1,TRUE,0.216464486923547,0.0441148016113203,0.39531574764133,1.36901276553989,TRUE,TRUE,TRUE,TRUE,TRUE
"jak2a","Poly2",1.03695910777895,0.536777003518943,-0.0512938281351458,NA,NA,0.164860112164996,-4.66,0.800933334020909,1.03695910777895,1,TRUE,0.243963350832624,0.0621343194050215,0.432683422812607,1.164860112165,TRUE,TRUE,TRUE,TRUE,TRUE
"sart1","Poly2",0.95112037900116,-0.328744879561343,0.0337697919249916,NA,NA,0.132396549663921,-9.92,0.588713493411257,0.95112037900116,1,FALSE,0.261048043568578,0.0226471328194048,0.512495753918675,0.867603450336079,TRUE,TRUE,TRUE,TRUE,TRUE
