gene.id,mod.name,b,c,d,e,f,SDres,AIC.model,lof.p,ctrl.mod,ctrl.mean,adv.incr,bmd,bmdl,bmdu,bmr,conv.pass,hd.pass,CI.pass,ld.pass,all.pass
mapk14a,Poly2,1.075214768,-0.046728599,0.000510874,NA,NA,0.210278061,1.63,0.248276467,1.075214768,1,TRUE,94.27231063,91.51918212,96.87725617,1.210278061,TRUE,TRUE,TRUE,TRUE,TRUE
rdh10a,Poly2,1.042335292,0.038880579,-0.000445407,NA,NA,0.253068756,5.33,0.733467202,1.042335292,1,FALSE,94.32350646,90.65390947,97.74448971,0.746931244,TRUE,TRUE,TRUE,TRUE,TRUE
prkag1,Poly2,0.910417091,0.037316339,-0.000399572,NA,NA,0.165766164,-3.13,0.790616615,0.910417091,1,FALSE,95.38961748,92.62347426,98.00666381,0.834233836,TRUE,TRUE,TRUE,TRUE,TRUE
rap1b,Poly2,0.912271318,0.041896674,-0.000448958,NA,NA,0.185185815,-0.92,0.724711337,0.912271318,1,FALSE,95.5907697,92.85505872,98.18123302,0.814814185,TRUE,TRUE,TRUE,TRUE,TRUE
mthfd1b,Poly2,0.92894752,0.070049775,-0.00074125,NA,NA,0.160586121,-3.77,0.144336014,0.92894752,1,FALSE,95.76349405,94.33371416,97.15225951,0.839413879,TRUE,TRUE,TRUE,TRUE,TRUE
taf11,Poly2,0.787897147,0.039746051,-0.00041986,NA,NA,0.277258083,7.16,0.783223767,0.787897147,1,FALSE,96.27690167,91.8176993,100.3621608,0.722741917,TRUE,TRUE,TRUE,TRUE,TRUE
adora2aa,Poly2,0.886126484,0.058070704,-0.000618213,NA,NA,0.275103307,7,0.134057945,0.886126484,1,FALSE,96.6320268,93.72022896,99.38211155,0.724896693,TRUE,TRUE,TRUE,TRUE,TRUE
trap1,Poly2,1.060888137,-0.041804867,0.000445755,NA,NA,0.206002509,1.21,0.76133406,1.060888137,1,TRUE,97.13576321,94.14520016,99.95784545,1.206002509,TRUE,TRUE,TRUE,TRUE,TRUE
mapk1,Poly2,0.829014687,0.029403198,-0.000304126,NA,NA,0.184980076,-0.94,0.625018654,0.829014687,1,FALSE,97.15461736,93.05156817,100.9382775,0.815019924,TRUE,TRUE,TRUE,TRUE,TRUE
tmco1,Poly2,0.879738202,0.056033602,-0.000585263,NA,NA,0.226056352,3.07,0.949562662,0.879738202,1,FALSE,97.59319328,95.07917965,99.98590742,0.773943648,TRUE,TRUE,TRUE,TRUE,TRUE
smad2,Poly2,0.876306808,0.027683467,-0.000289653,NA,NA,0.195766742,0.2,0.166101014,0.876306808,1,FALSE,98.11071456,93.678916,102.1823275,0.804233258,TRUE,TRUE,TRUE,TRUE,TRUE
wdr3,Poly2,0.983336197,-0.043933129,0.000471504,NA,NA,0.213233345,1.9,0.629695988,0.983336197,1,TRUE,98.14459069,95.29895986,100.840973,1.213233345,TRUE,TRUE,TRUE,TRUE,TRUE
riok2,Poly2,1.232920991,-0.061931373,0.000633762,NA,NA,0.271389953,6.73,0.286363175,1.232920991,1,TRUE,98.33741815,95.52740181,100.9960042,1.271389953,TRUE,TRUE,TRUE,TRUE,TRUE
ptpn4b,Poly2,0.984927747,0.057614408,-0.000619441,NA,NA,0.34015617,11.25,0.798467473,0.984927747,1,FALSE,98.34652834,94.88980646,101.5864917,0.65984383,TRUE,TRUE,TRUE,TRUE,TRUE
mylpfa,Poly2,1.020771409,-0.044197571,0.000463641,NA,NA,0.159955545,-3.85,0.945255269,1.020771409,1,TRUE,98.37865315,96.18529244,100.4808758,1.159955545,TRUE,TRUE,TRUE,TRUE,TRUE
ndufc2,Poly2,0.849877984,0.040086095,-0.000407999,NA,NA,0.1704962,-2.57,0.482581685,0.849877984,1,FALSE,98.75602391,96.02479946,101.3444041,0.8295038,TRUE,TRUE,TRUE,TRUE,TRUE
ncoa1,Poly2,0.894646212,0.029117426,-0.000302934,NA,NA,0.196340108,0.25,0.387644037,0.894646212,1,FALSE,99.14735238,94.97500731,103.0034726,0.803659892,TRUE,TRUE,TRUE,TRUE,TRUE
mybl2b,Exp2,0.001926653,NA,NA,0.954591202,NA,0.155714586,-5.05,0.313959395,0.954591202,1,TRUE,99.23474584,46.33729335,158.1450912,1.155714586,TRUE,TRUE,TRUE,TRUE,TRUE
mphosph10,Poly2,1.210823238,-0.045449771,0.000463316,NA,NA,0.263565832,6.14,0.776489454,1.210823238,1,TRUE,99.24383721,95.53149207,102.6996516,1.263565832,TRUE,TRUE,TRUE,TRUE,TRUE
cyp1b1,Poly2,0.773223324,0.053647026,-0.000544795,NA,NA,0.301324751,8.82,0.347847798,0.773223324,1,FALSE,99.84242257,96.26850449,103.1798156,0.698675249,TRUE,TRUE,TRUE,TRUE,TRUE
