"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"igf2b","Exp4",63424.8442738796,0.759271238479286,NA,1.00180167839828,NA,0.12169456109296,-8.02,0.646517047722764,1.00180167839828,1,FALSE,1.13144740333436e-05,2.03048380548521e-06,2.83525799342545e-05,0.87830543890704,TRUE,TRUE,TRUE,TRUE,TRUE
"tbx5a","Exp4",13608.9800408745,1.73630785765621,NA,1.0279075805224,NA,0.166296902142738,-2.4,0.80882955995244,1.0279075805224,1,TRUE,1.48379649718296e-05,6.17568236112904e-06,2.6288460148444e-05,1.16629690214274,TRUE,TRUE,TRUE,TRUE,TRUE
"pck2","Exp4",37487.9267349368,0.65186938291573,NA,1.01491950239095,NA,0.138041799705506,-5.75,0.640007544897383,1.01491950239095,1,FALSE,1.51316736868803e-05,3.06538731647236e-06,3.11740214955034e-05,0.861958200294494,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp11a1","Exp4",24164.6532749722,0.392375624204822,NA,1.05767038559528,NA,0.14222871976429,-5.21,0.598071536995469,1.05767038559528,1,FALSE,1.54184501256213e-05,4.14535948143413e-06,2.65923273958438e-05,0.85777128023571,TRUE,TRUE,TRUE,TRUE,TRUE
"utp15","Exp4",13765.9254639062,0.584400466127527,NA,1.0179827320445,NA,0.0961730370709522,-12.26,0.851995486454668,1.0179827320445,1,FALSE,2.28441764482565e-05,5.63519043740452e-06,4.14564910681699e-05,0.903826962929048,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp2cb","Exp4",8316.11287214953,0.730832079644425,NA,1,NA,0.0673176437342134,-18.68,0.276277386270805,1,1,FALSE,3.32725068281395e-05,5.61103471340422e-06,6.50848127055332e-05,0.932682356265787,TRUE,TRUE,TRUE,TRUE,TRUE
"calm1b","Exp4",4184.80534903295,1.46868274902034,NA,1.02364722495879,NA,0.17027798965161,-1.97,0.677855034387112,1.02364722495879,1,TRUE,8.71606042706906e-05,2.89161130264669e-05,0.000182099209493669,1.17027798965161,TRUE,TRUE,TRUE,TRUE,TRUE
"polr3d","Exp4",2809.93700338097,0.675707496327028,NA,1.00596081691312,NA,0.092233260261386,-13.01,0.674745922842231,1.00596081691312,1,FALSE,0.00012744248593707,2.92822361350707e-05,0.000241384701804285,0.907766739738614,TRUE,TRUE,TRUE,TRUE,TRUE
"alg5","Exp4",3765.82179244059,0.766588971896235,NA,1.0039442501915,NA,0.116191896450342,-8.85,0.341925705972286,1.0039442501915,1,FALSE,0.000190881433251592,4.18486941000831e-05,0.000455578423919332,0.883808103549658,TRUE,TRUE,TRUE,TRUE,TRUE
"wdr75","Exp4",4031.5307397186,0.804550595132927,NA,1.02888862884167,NA,0.0947459885140064,-12.53,0.553911103331427,1.02888862884167,1,FALSE,0.000236636051379775,8.19208042834104e-05,0.000585193507232755,0.905254011485994,TRUE,TRUE,TRUE,TRUE,TRUE
"sec61a1","Exp4",4276.27874760013,0.797798393266357,NA,1.02743860501525,NA,0.106374610914309,-10.44,0.110162646883728,1.02743860501525,1,FALSE,0.000241594925669693,7.72398826872566e-05,0.000725808190503947,0.893625389085691,TRUE,TRUE,TRUE,TRUE,TRUE
"ap1s2","Exp4",3162.98182508953,0.795886886881622,NA,1.02732676881492,NA,0.11095051068092,-9.68,0.244084482902058,1.02732676881492,1,FALSE,0.000340547725163792,0.000106164524687739,0.0012181476584077,0.88904948931908,TRUE,TRUE,TRUE,TRUE,TRUE
"nfkb2","Exp4",606.487291824683,1.51637713410513,NA,1.07515193665643,NA,0.246585601428578,4.69,0.675258216853213,1.07515193665643,1,TRUE,0.000608928704800263,0.000120047375885403,0.00156295362848008,1.24658560142858,TRUE,TRUE,TRUE,TRUE,TRUE
"slc18a2","Exp4",606.950687387485,0.619503669193667,NA,1.11280619207269,NA,0.174870834840312,-1.5,0.258108207356943,1.11280619207269,1,FALSE,0.00187430060262483,0.000836056886270937,0.00376214962935134,0.825129165159688,TRUE,TRUE,TRUE,TRUE,TRUE
"arpc5b","Exp3",6.80157188942624e-10,NA,0.0480808356324188,0.996642304343182,NA,0.311681527619129,8.91,0.994709607908581,0.996642304343182,1,TRUE,0.00313128270654886,0.226290427302188,0.0618753565379553,1.31168152761913,TRUE,TRUE,TRUE,TRUE,TRUE
"opn4b","Exp4",61.0254299345597,0.599766550653919,NA,1.05509701992163,NA,0.117850051722494,-8.6,0.970779169650664,1.05509701992163,1,FALSE,0.0086336324177118,0.0039145915933471,0.0140352493733741,0.882149948277506,TRUE,TRUE,TRUE,TRUE,TRUE
"tuba8l4","Exp4",83.646888460793,1.72111235823665,NA,1,NA,0.313097140827123,8.99,0.707209205391949,1,1,TRUE,0.00905720447739442,0.00378195440300174,0.0267670434556972,1.31309714082712,TRUE,TRUE,TRUE,TRUE,TRUE
"foxo1b","Exp4",12.0678341866043,0.582024200852265,NA,1.02879497544757,NA,0.083677834433732,-14.76,0.809312802845572,1.02879497544757,1,FALSE,0.0251256651882365,0.0108716085787286,0.0401773089427094,0.916322165566268,TRUE,TRUE,TRUE,TRUE,TRUE
"gstk1","Exp4",10.3062138019385,2.00921887022566,NA,1.05817565789253,NA,0.392932698068812,13.08,0.894463973907475,1.05817565789253,1,TRUE,0.036492108779582,0.0118832894758592,0.0887494566007862,1.39293269806881,TRUE,TRUE,TRUE,TRUE,TRUE
"CCKAR","Exp4",13.4704529768186,0.569678603826471,NA,1.04148816475104,NA,0.178819159686857,-1.09,0.272745563362398,1.04148816475104,1,FALSE,0.0502150508296291,0.0183159515300706,0.0898440156451407,0.821180840313143,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl31","Lin",0.181690899999671,NA,1.16931882267958,NA,NA,0.178923960135344,-1.7,0.877410298851822,1.16931882267958,1,TRUE,0.0528652643180638,0.0436477621405075,0.0670374256572918,1.17892396013534,TRUE,TRUE,TRUE,TRUE,TRUE
"ttk","Lin",-0.0430309440357858,NA,0.838473289421422,NA,NA,0.164945423697952,-3.16,0.6296958890435,0.838473289421422,1,FALSE,0.0794477830921274,0.0468636213892261,0.442829055523909,0.835054576302048,TRUE,TRUE,TRUE,TRUE,TRUE
"rarga","Lin",-0.0444279316118522,NA,0.901757801114252,NA,NA,0.101799839373139,-11.85,0.866793758193845,0.901757801114252,1,FALSE,0.0800766626650767,0.0536789063763113,0.157614164051858,0.898200160626861,TRUE,TRUE,TRUE,TRUE,TRUE
"eno1a","Lin",0.137512285343448,NA,1.15722221711386,NA,NA,0.168373949614336,-2.79,0.657920301305073,1.15722221711386,1,TRUE,0.0810962633954484,0.0642336307472149,0.110008077804507,1.16837394961434,TRUE,TRUE,TRUE,TRUE,TRUE
"dusp3a","Exp4",6.3219102055135,0.453206794573588,NA,1.04646244371277,NA,0.188162195970118,-0.18,0.893584865640269,1.04646244371277,1,FALSE,0.0834718541544948,0.0323998282228278,0.137509025930239,0.811837804029882,TRUE,TRUE,TRUE,TRUE,TRUE
"pvalb2","Exp4",0.386734404255052,2.71589780308948,NA,1.06639528264347,NA,0.222355147091566,2.83,0.774050207968942,1.06639528264347,1,TRUE,0.230351661501524,0.0616020865143005,0.45375830392417,1.22235514709157,TRUE,TRUE,TRUE,TRUE,TRUE
"snrpg","Lin",0.163427778116537,NA,1.04538189623688,NA,NA,0.0843757985520829,-15.23,0.355097964132926,1.04538189623688,1,TRUE,0.238600210634494,0.214798737347563,0.268338884646833,1.08437579855208,TRUE,TRUE,TRUE,TRUE,TRUE
"lypla2","Lin",0.0776415612263244,NA,1.1927492410517,NA,NA,0.214605816475402,1.58,0.517398690983024,1.1927492410517,1,TRUE,0.281506130877112,0.180212837341528,0.692529580996839,1.2146058164754,TRUE,TRUE,TRUE,TRUE,TRUE
"lyn","Exp4",0.729059039136104,2.13702903978887,NA,1.04992540884905,NA,0.276717152303723,6.77,0.788548937710037,1.04992540884905,1,TRUE,0.288989750675173,0.0838732553383692,0.618904901637905,1.27671715230372,TRUE,TRUE,TRUE,TRUE,TRUE
"nppa","Exp4",1.24198579386483,1.92849027349099,NA,1.05738161349964,NA,0.361271500272163,11.57,0.714499489081756,1.05738161349964,1,TRUE,0.298221832925453,0.0797823280342042,0.784637860997284,1.36127150027216,TRUE,TRUE,TRUE,TRUE,TRUE
"gria3b","Poly2",0.987264861918286,0.861417937361148,-0.0833972523380974,NA,NA,0.253263176222715,5.17,0.884369540206287,0.987264861918286,1,TRUE,0.318619643932057,0.114348256155185,0.531902726833395,1.25326317622271,TRUE,TRUE,TRUE,TRUE,TRUE
"adcyap1b","Lin",0.0702279836956309,NA,1.24561793210949,NA,NA,0.269279608852524,5.66,0.926871985975067,1.24561793210949,1,TRUE,0.336926615014039,0.198744880767625,1.88071545983131,1.26927960885252,TRUE,TRUE,TRUE,TRUE,TRUE
"gemin4","Poly2",1.0102661028409,0.661126272925228,-0.0678465125721692,NA,NA,0.2274047645532,3.23,0.377198293128126,1.0102661028409,1,TRUE,0.340323245339596,0.100512214339356,0.593571860127375,1.2274047645532,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp1a","Exp2",-1.09260052287997,NA,NA,0.949408712160668,NA,0.353900167060261,10.58,0.955227441465496,0.949408712160668,1,FALSE,0.352265390831094,0.017496790099908,0.596756597071355,0.646099832939739,TRUE,TRUE,TRUE,TRUE,TRUE
"pole4","Lin",0.179684240806616,NA,1.18237928742798,NA,NA,0.246068942851993,4.04,0.891525356807639,1.18237928742798,1,TRUE,0.354453207352891,0.27398480089127,0.502022327860984,1.24606894285199,TRUE,TRUE,TRUE,TRUE,TRUE
"rps25","Lin",0.152695120378405,NA,1.13782296784942,NA,NA,0.192646849613663,-0.37,0.597169914977241,1.13782296784942,1,TRUE,0.359041478664051,0.282596763978654,0.492369479989013,1.19264684961366,TRUE,TRUE,TRUE,TRUE,TRUE
"slc25a5","Lin",0.132043393880933,NA,1.06830441828414,NA,NA,0.116263398427208,-9.46,0.918098031719647,1.06830441828414,1,TRUE,0.363206206131121,0.305509133397362,0.44785688335004,1.11626339842721,TRUE,TRUE,TRUE,TRUE,TRUE
"kcnh2a","Poly2",0.927807005310312,0.996659798599692,-0.099632057949516,NA,NA,0.278718200461521,6.9,0.346358801785235,0.927807005310312,1,TRUE,0.365437121231995,0.168781721861987,0.570824952447817,1.27871820046152,TRUE,TRUE,TRUE,TRUE,TRUE
"tfap2a","Lin",-0.0457015813763941,NA,0.949661412133013,NA,NA,0.0671712571116604,-19.33,0.338831971709981,0.949661412133013,1,FALSE,0.368316998336565,0.28000942829149,0.538089457052195,0.93282874288834,TRUE,TRUE,TRUE,TRUE,TRUE
