"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"cyp1b1","Poly2",0.932173045832421,106658.477055915,-89453163.571122,NA,NA,0.438360350261606,15.05,0.22368936616742,0.932173045832421,1,TRUE,4.76491226776907e-06,2.01334985044258e-06,7.52935972340901e-06,1.43836035026161,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp1a","Poly2",-0.322910576611131,932463.98015785,-745401347.878526,NA,NA,3.58176900979108,52.86,0.0694674646109015,-0.322910576611131,1,TRUE,5.28221759478139e-06,2.70876374485273e-06,7.86641374785634e-06,4.58176900979108,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp3a65","Poly2",0.915434732088288,40131.7005436595,-35565544.1711888,NA,NA,0.490437189628282,17.07,0.816283358454386,0.915434732088288,1,TRUE,1.4514589725614e-05,6.22722451258489e-06,2.29290507349399e-05,1.49043718962828,TRUE,TRUE,TRUE,TRUE,TRUE
"sox9b","Poly2",0.986688404604292,-7134.5061710682,6472153.14091899,NA,NA,0.157466707702227,-3.38,0.924175934001183,0.986688404604292,1,FALSE,2.05899253449703e-05,5.54109735577082e-06,3.60788912911337e-05,0.842533292297773,TRUE,TRUE,TRUE,TRUE,TRUE
"ctgfb","Poly2",0.987880349539868,10935.7196153284,-9757100.67478415,NA,NA,0.213233078867898,2.08,0.405014573742374,0.987880349539868,1,TRUE,2.10005222691969e-05,7.67990095967208e-06,3.46591045613844e-05,1.2132330788679,TRUE,TRUE,TRUE,TRUE,TRUE
"cyb5a","Poly2",0.891844229517009,10038.2524867302,-7887623.77964232,NA,NA,0.158924596999031,-3.22,0.13995134172338,0.891844229517009,1,TRUE,2.71870416168947e-05,1.62755069792848e-05,3.82979764880494e-05,1.15892459699903,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp17a2","Poly2",0.96426548869816,-7017.7260729481,6516286.32026209,NA,NA,0.256844482225375,5.42,0.61195515072372,0.96426548869816,1,FALSE,3.24873679307952e-05,7.19279886912526e-06,5.91166023776139e-05,0.743155517774625,TRUE,TRUE,TRUE,TRUE,TRUE
"csnk2b","Lin",-225.358990181779,NA,1.29183609553144,NA,NA,0.284172014718201,6.63,0.155938555317557,1.29183609553144,1,TRUE,3.40083242186979e-05,3.97201745036237e-05,3.67531008183604e-05,1.2841720147182,TRUE,TRUE,TRUE,TRUE,TRUE
"sqrdl","Poly2",0.987799155573884,7201.59715767588,-7001377.22582498,NA,NA,0.24191733980724,4.35,0.0637816586507284,0.987799155573884,1,TRUE,3.65878151800038e-05,1.30921749065284e-05,6.13021461162201e-05,1.24191733980724,TRUE,TRUE,TRUE,TRUE,TRUE
"fdxr","Poly2",0.946927916098618,-4257.62934490797,4089381.16774143,NA,NA,0.224791192885753,3.03,0.981192742102184,0.946927916098618,1,FALSE,4.20287033127932e-05,5.21442214193255e-06,8.19250163855719e-05,0.775208807114247,TRUE,TRUE,TRUE,TRUE,TRUE
"vcam1","Exp4",19683.1102519124,0.560587731092006,NA,1.11712295724619,NA,0.166496152051136,-2.38,0.290088665228308,1.11712295724619,1,FALSE,4.38054871975296e-05,2.35722916890231e-05,6.92139647339715e-05,0.833503847948864,TRUE,TRUE,TRUE,TRUE,TRUE
"prpf40a","Poly2",1.03631580695629,6475.30936491512,-6312674.39910849,NA,NA,0.312959715711253,8.98,0.810131161115052,1.03631580695629,1,TRUE,4.46680048719379e-05,1.06625307172663e-05,8.13477142202297e-05,1.31295971571125,TRUE,TRUE,TRUE,TRUE,TRUE
"mcm4","Poly2",0.985784148064036,7132.58775803649,-7101300.31068589,NA,NA,0.306778656692164,8.62,0.625440778480957,0.985784148064036,1,TRUE,4.72242844408283e-05,1.66499282735434e-05,8.00092725582869e-05,1.30677865669216,TRUE,TRUE,TRUE,TRUE,TRUE
"SERP1","Poly2",1.02228765618035,4161.50216575623,-3670872.16389109,NA,NA,0.215930815517216,2.3,0.407474647463867,1.02228765618035,1,TRUE,4.86169812263207e-05,1.21230724182765e-05,8.7886620144393e-05,1.21593081551722,TRUE,TRUE,TRUE,TRUE,TRUE
"rassf1","Poly2",0.925027125933221,-5176.9287140066,5330864.93209124,NA,NA,0.316068833327854,9.16,0.82986391957387,0.925027125933221,1,FALSE,4.90485275193356e-05,5.96961685529743e-06,9.68799843395558e-05,0.683931166672146,TRUE,TRUE,TRUE,TRUE,TRUE
"nhp2","Poly2",1.04221152662707,5570.29249903537,-5361802.29941984,NA,NA,0.304387934488973,8.48,0.394082375286228,1.04221152662707,1,TRUE,4.94175949034066e-05,1.08058896350944e-05,9.15029597480314e-05,1.30438793448897,TRUE,TRUE,TRUE,TRUE,TRUE
"nup93","Poly2",0.949808773188531,-3336.71806582342,3207885.94085411,NA,NA,0.208774207203754,1.69,0.519128255126627,0.949808773188531,1,FALSE,4.99226809666471e-05,5.9130172726966e-06,9.85081460711494e-05,0.791225792796246,TRUE,TRUE,TRUE,TRUE,TRUE
"syk","Poly2",1.00543525343862,-6841.67671465503,7091458.62491393,NA,NA,0.333027141555173,10.1,0.834319398495574,1.00543525343862,1,FALSE,5.23065409130536e-05,1.73830272852679e-05,9.03320370602819e-05,0.666972858444827,TRUE,TRUE,TRUE,TRUE,TRUE
"caspa","Poly2",0.983046959464051,2784.08430368299,-1915706.34089146,NA,NA,0.128194230591322,-7.08,0.208655428735486,0.983046959464051,1,TRUE,5.41524774119756e-05,2.18116042451139e-05,8.81316012945841e-05,1.12819423059132,TRUE,TRUE,TRUE,TRUE,TRUE
"chrm5a","Poly2",1.04116252978574,-6549.10418070044,6937782.29690456,NA,NA,0.298849092395379,8.15,0.0800061745047826,1.04116252978574,1,FALSE,5.51378884810596e-05,2.20581569665707e-05,9.10826439781828e-05,0.701150907604621,TRUE,TRUE,TRUE,TRUE,TRUE
"bcap31","Poly2",0.957704276841149,-3005.8975391681,2990739.37606284,NA,NA,0.205202392120666,1.38,0.786955542142435,0.957704276841149,1,FALSE,5.74833556447459e-05,8.83432655673758e-06,0.000112158729857819,0.794797607879334,TRUE,TRUE,TRUE,TRUE,TRUE
"rfc3","Poly2",0.90696753472854,5134.43384081161,-5119031.82709568,NA,NA,0.207399334810549,1.58,0.756263074800959,0.90696753472854,1,TRUE,6.23945301744127e-05,3.26906248932767e-05,9.42614847469411e-05,1.20739933481055,TRUE,TRUE,TRUE,TRUE,TRUE
"arntl2","Poly2",0.915070195019058,6291.66398368447,-6239706.93456003,NA,NA,0.307891048490387,8.69,0.846359016599581,0.915070195019058,1,TRUE,6.68697685734772e-05,3.08021020360072e-05,0.000106196488114032,1.30789104849039,TRUE,TRUE,TRUE,TRUE,TRUE
"foxa1","Poly2",0.931707947767549,4707.93617611764,-4676472.16765726,NA,NA,0.24751011438038,4.76,0.820477333158156,0.931707947767549,1,TRUE,7.22661838041939e-05,3.31776067026138e-05,0.000115276871203223,1.24751011438038,TRUE,TRUE,TRUE,TRUE,TRUE
"f3b","Poly2",0.967201170933751,5859.65726586677,-6049650.94140931,NA,NA,0.362730246257784,11.64,0.91613764853464,0.967201170933751,1,TRUE,7.30025489914479e-05,2.7051288150614e-05,0.000124788798905991,1.36273024625778,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp2aa3","Poly2",1.20310043981307,-7142.25125662395,6864178.4943953,NA,NA,0.296609723592736,8.02,0.374130552777048,1.20310043981307,1,FALSE,7.54341206994796e-05,4.41993999760063e-05,0.000109036793226469,0.703390276407263,TRUE,TRUE,TRUE,TRUE,TRUE
"polr2i","Poly2",1.15360476408648,-5975.7015537877,5912511.22390155,NA,NA,0.278885121668426,6.91,0.657197889268347,1.15360476408648,1,FALSE,7.84666548895782e-05,4.31518472795061e-05,0.000116983090520131,0.721114878331574,TRUE,TRUE,TRUE,TRUE,TRUE
"neurog1","Poly2",0.966544997438771,4212.61916325354,-4663240.83642494,NA,NA,0.281645684105356,7.08,0.769196343314708,0.966544997438771,1,TRUE,8.22964041498347e-05,3.13870533478198e-05,0.00014146461307078,1.28164568410536,TRUE,TRUE,TRUE,TRUE,TRUE
"bmp1a","Poly2",0.94078524938131,3751.30379004302,-3395352.25563128,NA,NA,0.229364752706393,3.39,0.949614675394553,0.94078524938131,1,TRUE,8.31919880731763e-05,3.75020714071413e-05,0.000133846542578915,1.22936475270639,TRUE,TRUE,TRUE,TRUE,TRUE
"golt1bb","Poly2",0.836267875715442,4570.79826409573,-4026761.60068381,NA,NA,0.188823806999022,-0.11,0.535863296264334,0.836267875715442,1,TRUE,8.32358216433371e-05,5.20175029362987e-05,0.000116612565758559,1.18882380699902,TRUE,TRUE,TRUE,TRUE,TRUE
"gbx1","Poly2",0.787822878674649,5295.72239920817,-5186247.76683621,NA,NA,0.199785033156776,0.9,0.411992276097337,0.787822878674649,1,TRUE,8.48406280259165e-05,5.57200644021156e-05,0.000116107382150351,1.19978503315678,TRUE,TRUE,TRUE,TRUE,TRUE
"ptgs2a","Poly2",1.11994597047521,-6618.09684237548,6811198.59247184,NA,NA,0.394478040118742,13.15,0.551109591159227,1.11994597047521,1,FALSE,8.52009020039033e-05,3.96742646299266e-05,0.000136622446468478,0.605521959881258,TRUE,TRUE,TRUE,TRUE,TRUE
"nppa","Poly2",1.15155270766851,-4861.68488085719,4244382.84189467,NA,NA,0.249235115363889,4.88,0.133795189948088,1.15155270766851,1,FALSE,8.94184829829862e-05,5.05442269080479e-05,0.00013170983451456,0.750764884636111,TRUE,TRUE,TRUE,TRUE,TRUE
"atad5a","Poly2",1.19546858610957,-5437.36723378845,5327329.76941001,NA,NA,0.252254132701409,5.1,0.397561244379243,1.19546858610957,1,FALSE,9.03375378919871e-05,5.43558335380838e-05,0.000129709602127404,0.747745867298591,TRUE,TRUE,TRUE,TRUE,TRUE
"igf1","Poly2",1.18339678919627,-5308.71328661403,5405737.77824172,NA,NA,0.262235249715083,5.8,0.343718420308821,1.18339678919627,1,FALSE,9.26924276457995e-05,5.40363646509596e-05,0.000135532933210332,0.737764750284917,TRUE,TRUE,TRUE,TRUE,TRUE
