"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"krt94","Exp4",14236.1128513671,2.57580593004734,NA,1.11882303734404,NA,0.433633890192445,14.85,0.258749530885623,1.11882303734404,1,TRUE,1.38167685286934e-05,6.72850374881231e-06,2.40269137294379e-05,1.43363389019245,TRUE,TRUE,TRUE,TRUE,TRUE
"tuba8l2","Exp4",31265.0872859712,0.52361621877706,NA,1.01235918882963,NA,0.157354859250665,-3.39,0.256718667988906,1.01235918882963,1,FALSE,1.38723085139493e-05,1.62611701719547e-06,2.74840223311649e-05,0.842645140749335,TRUE,TRUE,TRUE,TRUE,TRUE
"pold3","Exp4",18502.609412908,0.690101039403126,NA,1.00757774327521,NA,0.0669503749238927,-18.78,0.57578084196903,1.00757774327521,1,FALSE,1.47387555846137e-05,3.62361194020631e-06,2.71080786391235e-05,0.933049625076107,TRUE,TRUE,TRUE,TRUE,TRUE
"srp72","Exp4",13163.2735122306,0.592186935729886,NA,1.00931600427098,NA,0.0653462328244579,-19.21,0.172025060870928,1.00931600427098,1,FALSE,1.52049696430067e-05,3.43188348716738e-06,2.75118811687386e-05,0.934653767175542,TRUE,TRUE,TRUE,TRUE,TRUE
"mdh2","Exp4",11717.8716170979,2.19590011277391,NA,1,NA,0.218214385630329,2.49,0.371703670235729,1,1,TRUE,1.73620268414634e-05,9.9089989646179e-06,2.70086608725165e-05,1.21821438563033,TRUE,TRUE,TRUE,TRUE,TRUE
"rxrba","Exp4",9505.93643732949,1.5201758053775,NA,1,NA,0.0792181432536978,-15.75,0.9256776302407,1,1,TRUE,1.8521488130188e-05,9.12213217256665e-06,2.97324139427279e-05,1.0792181432537,TRUE,TRUE,TRUE,TRUE,TRUE
"pgam2","Exp4",12998.0826841949,2.41882780024118,NA,1.08070745556382,NA,0.410634004180851,13.87,0.125305952154014,1.08070745556382,1,TRUE,1.86401874444375e-05,9.21656742254588e-06,3.27663062778516e-05,1.41063400418085,TRUE,TRUE,TRUE,TRUE,TRUE
"rarga","Exp4",9497.92868045503,1.51083605043785,NA,1.01061368447512,NA,0.0953915996843937,-12.4,0.904647340853941,1.01061368447512,1,TRUE,1.88867833908479e-05,7.57087578805794e-06,3.29009760875642e-05,1.09539159968439,TRUE,TRUE,TRUE,TRUE,TRUE
"nup188","Exp4",33404.1043969086,0.6348549027295,NA,1.01572256862383,NA,0.171934838266584,-1.8,0.424028664066015,1.01572256862383,1,FALSE,2.11099776933594e-05,3.79993369336419e-06,4.72084027991531e-05,0.828065161733416,TRUE,TRUE,TRUE,TRUE,TRUE
"ptena","Exp4",15971.9623112203,1.86305124212697,NA,1,NA,0.244454537150083,4.53,0.544686111025396,1,1,TRUE,2.13764469628579e-05,1.06459762106677e-05,3.76779038430219e-05,1.24445453715008,TRUE,TRUE,TRUE,TRUE,TRUE
"cirh1a","Exp4",14535.9412876353,0.540315197409999,NA,1.02885934601266,NA,0.102287396367831,-11.15,0.844524420796241,1.02885934601266,1,FALSE,2.23414192190207e-05,6.28036367008575e-06,3.93550586699145e-05,0.897712603632169,TRUE,TRUE,TRUE,TRUE,TRUE
"foxk2","Exp4",7651.59090097325,2.05455522071138,NA,1.08214378264755,NA,0.275974115991413,6.72,0.443082897734702,1.08214378264755,1,TRUE,2.43282433902988e-05,9.42658012577094e-06,4.51462486210431e-05,1.27597411599141,TRUE,TRUE,TRUE,TRUE,TRUE
"pola2","Exp4",17997.5491171651,0.543850560925236,NA,1.0491513187359,NA,0.121796495551149,-8.01,0.104360615139268,1.0491513187359,1,FALSE,2.45550311504241e-05,8.24725173892791e-06,4.24495545655931e-05,0.878203504448851,TRUE,TRUE,TRUE,TRUE,TRUE
"mcm4","Exp4",18234.1237438959,0.498482596457333,NA,1.04351896925197,NA,0.154484159570745,-3.73,0.816789218697989,1.04351896925197,1,FALSE,2.60701736680823e-05,6.63225406121983e-06,4.72601913773324e-05,0.845515840429255,TRUE,TRUE,TRUE,TRUE,TRUE
"pkma","Exp4",7093.31793585678,1.98761315905239,NA,1.03970452723605,NA,0.224208174872942,2.98,0.86453892811008,1.03970452723605,1,TRUE,2.79227601529599e-05,1.25867439618057e-05,4.86209578114737e-05,1.22420817487294,TRUE,TRUE,TRUE,TRUE,TRUE
"rfc3","Exp4",16235.5014105033,0.427794161069195,NA,1.05789209920662,NA,0.166254056118294,-2.4,0.625659727883057,1.05789209920662,1,FALSE,2.84863389008781e-05,7.56212983296783e-06,5.00438781968614e-05,0.833745943881706,TRUE,TRUE,TRUE,TRUE,TRUE
