"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"rnf185","Exp4",9241683.62043294,0.570650788581839,NA,1,NA,0.226248719167678,3.14,0.155602679203591,1,1,FALSE,7.9777561389975e-08,1.15695972876114e-08,1.78881136994644e-07,0.773751280832321,TRUE,TRUE,TRUE,TRUE,TRUE
"foxo1b","Exp4",8118678.19281292,0.704777264703421,NA,1.03830689263854,NA,0.171267661516853,-1.87,0.676845602552758,1.03830689263854,1,FALSE,1.41778172058742e-07,4.17618276444814e-08,6.63078498721228e-07,0.828732338483147,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp26c1","Exp4",2666213.50437122,0.559650873358002,NA,1.0525595889927,NA,0.251191439731038,5.02,0.985513315180913,1.0525595889927,1,FALSE,3.99528616747342e-07,1.16909687575273e-07,9.35521492369755e-07,0.748808560268962,TRUE,TRUE,TRUE,TRUE,TRUE
"mapk1","Exp4",984838.145831745,1.48881492674378,NA,1,NA,0.162142307652753,-2.86,0.624030729409693,1,1,TRUE,4.31307563889964e-07,1.66772139966345e-07,8.77890089196646e-07,1.16214230765275,TRUE,TRUE,TRUE,TRUE,TRUE
"nfkb1","Exp4",1349782.05955242,0.687396170297449,NA,1.01045626754042,NA,0.169087433555613,-2.1,0.143700110980504,1.01045626754042,1,FALSE,6.22522003596891e-07,1.52306394289432e-07,1.4834008016734e-06,0.830912566444387,TRUE,TRUE,TRUE,TRUE,TRUE
"lhx2b","Exp4",1812142.0645274,0.602595257182886,NA,1.12858905613851,NA,0.206248041636608,1.48,0.342954172383031,1.12858905613851,1,FALSE,7.57321637229543e-07,3.28388060781461e-07,1.9296943644532e-06,0.793751958363392,TRUE,TRUE,TRUE,TRUE,TRUE
"nars","Exp4",1133765.80912936,0.631101245593776,NA,1,NA,0.24533736015016,4.6,0.651082813427157,1,1,FALSE,9.59790295946852e-07,1.78814486649615e-07,4.74703878185985e-06,0.75466263984984,TRUE,TRUE,TRUE,TRUE,TRUE
"arpc1b","Exp4",608328.66798674,0.597819143787644,NA,1.02059796395624,NA,0.205427617921213,1.4,0.950592696449233,1.02059796395624,1,FALSE,1.31502880792205e-06,3.55599255660349e-07,2.74000850716735e-06,0.794572382078787,TRUE,TRUE,TRUE,TRUE,TRUE
"tcf7l1b","Exp4",166752.601474955,0.657211405291309,NA,1,NA,0.117769921817909,-8.61,0.680714182454468,1,1,FALSE,2.30854943699489e-06,4.33854659626081e-07,4.5154862084185e-06,0.882230078182091,TRUE,TRUE,TRUE,TRUE,TRUE
"tbx20","Exp4",131737.35484927,1.77269964619155,NA,1,NA,0.263798546973552,5.91,0.642335655590889,1,1,TRUE,3.40487503013581e-06,1.33877518378638e-06,7.4562199692212e-06,1.26379854697355,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp1cc","Exp4",62961.0613162045,0.572759096653517,NA,1.0169877892982,NA,0.0733587946040891,-17.13,0.22370651530867,1.0169877892982,1,FALSE,3.70243361009394e-06,1.45090182078793e-06,6.03944015183025e-06,0.926641205395911,TRUE,TRUE,TRUE,TRUE,TRUE
"edc4","Exp4",37308.6225652759,1.61137325373462,NA,1,NA,0.0717722534455442,-17.52,0.92339773663251,1,1,TRUE,4.10713563080625e-06,2.08608939012787e-06,6.48053982776131e-06,1.07177225344554,TRUE,TRUE,TRUE,TRUE,TRUE
"hnrpkl","Exp4",326245.993902551,0.592447386574671,NA,1.14683783596891,NA,0.198557822061266,0.79,0.189079962652906,1.14683783596891,1,FALSE,4.11698060529901e-06,1.99141900742963e-06,8.59128718300572e-06,0.801442177938735,TRUE,TRUE,TRUE,TRUE,TRUE
"ilk","Exp4",160676.225929317,0.602821557897504,NA,1.05528963571432,NA,0.148673649980236,-4.42,0.841041971941919,1.05528963571432,1,FALSE,4.14964458252856e-06,1.75865605698628e-06,7.11262903844086e-06,0.851326350019764,TRUE,TRUE,TRUE,TRUE,TRUE
"snrpa","Exp4",77864.7415216598,1.38942709544379,NA,1.02173875948936,NA,0.134836222102822,-6.17,0.874293490387647,1.02173875948936,1,TRUE,4.2947788942224e-06,1.04113482339257e-06,9.58446914273888e-06,1.13483622210282,TRUE,TRUE,TRUE,TRUE,TRUE
"mef2ca","Exp4",33159.1082671887,0.574850292655884,NA,1.01873829998812,NA,0.0604745011017869,-20.61,0.632007766342826,1.01873829998812,1,FALSE,6.0912981460283e-06,2.65287106832013e-06,9.6294809103609e-06,0.939525498898213,TRUE,TRUE,TRUE,TRUE,TRUE
"paics","Exp4",85255.7864830701,0.520575983268612,NA,1.05346581893381,NA,0.153709747718726,-3.82,0.847180883521833,1.05346581893381,1,FALSE,6.19284664960959e-06,2.65440730858895e-06,1.00818856351751e-05,0.846290252281274,TRUE,TRUE,TRUE,TRUE,TRUE
"rab5ab","Exp4",70310.3780832707,0.714513811689049,NA,1,NA,0.124759226955906,-7.57,0.689997897048741,1,1,FALSE,7.36279705958246e-06,1.44731796657445e-06,1.5370562613891e-05,0.875240773044094,TRUE,TRUE,TRUE,TRUE,TRUE
"snrpf","Exp4",124775.710422827,0.65343888952932,NA,1.03921818746708,NA,0.188632400850757,-0.13,0.643038955959919,1.03921818746708,1,FALSE,8.02592527582367e-06,2.68817675810453e-06,1.83548753610074e-05,0.811367599149243,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp1a","Poly2",0.651617459642191,91771.9443880672,-66366612.3867874,NA,NA,0.489762226928307,17.04,0.327590784902375,0.651617459642191,1,TRUE,9.19403818406997e-06,5.60304172214621e-06,1.28040713862985e-05,1.48976222692831,TRUE,TRUE,TRUE,TRUE,TRUE
"ndufa6","Exp4",14145.585586164,1.61834098036516,NA,1.00528985542905,NA,0.0979905645964815,-11.92,0.351998505717871,1.00528985542905,1,TRUE,1.1416664356642e-05,4.00039715631292e-06,2.07613146253546e-05,1.09799056459648,TRUE,TRUE,TRUE,TRUE,TRUE
"uqcrh","Exp4",57230.9033180382,0.544472079439905,NA,1.02636532766612,NA,0.203796652945428,1.26,0.897143722021515,1.02636532766612,1,FALSE,1.18438640112825e-05,3.82324068124839e-06,2.17401562177564e-05,0.796203347054572,TRUE,TRUE,TRUE,TRUE,TRUE
"nme3","Poly2",1.00802997107934,7251.10668789208,-6877467.19241062,NA,NA,0.0990269780538157,-11.73,0.504228176507836,1.00802997107934,1,TRUE,1.27024332584661e-05,3.46980325195617e-06,2.21040713240113e-05,1.09902697805382,TRUE,TRUE,TRUE,TRUE,TRUE
"ufm1","Poly2",0.97511887797715,-6456.80095093419,6119303.87540383,NA,NA,0.120218629351072,-8.24,0.200307989208974,0.97511887797715,1,FALSE,1.49780558346949e-05,2.37669995465651e-06,2.78975866577633e-05,0.879781370648928,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl13","Poly2",0.980988764932684,-3746.3397239209,3545934.26073461,NA,NA,0.0776260944231789,-16.11,0.974780046633983,0.980988764932684,1,FALSE,1.58847275131148e-05,1.85612601120165e-06,3.03089922774673e-05,0.922373905576821,TRUE,TRUE,TRUE,TRUE,TRUE
"pabpc4","Poly2",0.95815661623267,7574.18086951848,-7225842.38102295,NA,NA,0.0792378629422608,-15.74,0.988144983718502,0.95815661623267,1,TRUE,1.62375850838128e-05,9.10103953913022e-06,2.34760316668318e-05,1.07923786294226,TRUE,TRUE,TRUE,TRUE,TRUE
"pa2g4a","Poly2",0.981226083514319,5941.14458709959,-5483286.8787951,NA,NA,0.084562839840547,-14.57,0.512440158039072,0.981226083514319,1,TRUE,1.76819659042662e-05,7.97731565911109e-06,2.75700653271658e-05,1.08456283984055,TRUE,TRUE,TRUE,TRUE,TRUE
"cyp3c1","Poly2",1.04897415749611,8237.67300972411,-7674244.86776776,NA,NA,0.210981111861617,1.88,0.970508079385711,1.04897415749611,1,TRUE,2.00407536199871e-05,2.6241323951464e-06,3.8066227777121e-05,1.21098111186162,TRUE,TRUE,TRUE,TRUE,TRUE
