"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"cyp26a1","Exp4",18990.9209325074,0.739969840438737,NA,1,NA,0.109498009472189,-9.92,0.552602624066217,1,1,FALSE,2.80231757861754e-05,4.57150738101559e-06,6.15502565509315e-05,0.890501990527811,TRUE,TRUE,TRUE,TRUE,TRUE
"orc1","Exp4",7630.52032339738,0.720543390211062,NA,1,NA,0.0666017063913512,-18.87,0.581301269528041,1,1,FALSE,3.39969408539802e-05,5.39974718807895e-06,6.64353421461493e-05,0.933398293608649,TRUE,TRUE,TRUE,TRUE,TRUE
"rrm2","Exp4",8784.61599193354,2.5372626160303,NA,1,NA,0.491415533774287,17.1,0.462828808293624,1,1,TRUE,4.51360805065963e-05,2.45414850674497e-05,8.1436226727428e-05,1.49141553377429,TRUE,TRUE,TRUE,TRUE,TRUE
"dhx15","Exp4",15695.7835897931,0.761466367027016,NA,1.03183478918946,NA,0.131481759518758,-6.63,0.553199084757215,1.03183478918946,1,FALSE,6.94002293866984e-05,2.02290822531674e-05,0.000275187006416418,0.868518240481242,TRUE,TRUE,TRUE,TRUE,TRUE
"pgam2","Exp4",7938.68110787683,0.597991255655987,NA,1.05240345689659,NA,0.15893229687312,-3.22,0.780622213172676,1.05240345689659,1,FALSE,8.71924428619179e-05,2.8268584680741e-05,0.000164522954936535,0.84106770312688,TRUE,TRUE,TRUE,TRUE,TRUE
"gclm","Exp4",3323.3402335169,0.655786351106521,NA,1.03331757260167,NA,0.116798455070935,-8.76,0.224651441856813,1.03331757260167,1,FALSE,0.000164974465110332,5.57185874663337e-05,0.000301016061688697,0.883201544929065,TRUE,TRUE,TRUE,TRUE,TRUE
"arpc5b","Exp4",1668.47733387807,2.22326763273018,NA,1,NA,0.2893246358233,7.57,0.775196361883555,1,1,TRUE,0.000170363551843348,9.19847684138065e-05,0.000285113314560735,1.2893246358233,TRUE,TRUE,TRUE,TRUE,TRUE
"AK6","Exp4",2823.29079455418,0.597939433579836,NA,1.04639538616696,NA,0.130004540726251,-6.83,0.407791771224545,1.04639538616696,1,FALSE,0.00019247645270405,6.90786502138183e-05,0.000338468762644719,0.869995459273749,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp1cab","Exp4",3872.94347966692,0.769998164191202,NA,1.02946157260072,NA,0.0965033308398634,-12.2,0.802442954619604,1.02946157260072,1,FALSE,0.000196046697725524,6.99640824629577e-05,0.000399749855930591,0.903496669160137,TRUE,TRUE,TRUE,TRUE,TRUE
"dao.1","Exp4",1066.48652120068,1.79532971038868,NA,1,NA,0.243537928384157,4.47,0.286307023697669,1,1,TRUE,0.000348034570684773,0.000156801199562303,0.000659786756925604,1.24353792838416,TRUE,TRUE,TRUE,TRUE,TRUE
"igf2b","Exp4",484.255354990841,1.54145964168472,NA,1.02747471600459,NA,0.22722232449268,3.22,0.861188611821524,1.02747471600459,1,TRUE,0.000918503391959966,0.000296434958205644,0.00212701135152391,1.22722232449268,TRUE,TRUE,TRUE,TRUE,TRUE
"tpm3","Exp4",60.0337185277959,0.683902176849308,NA,1.00067444229842,NA,0.0485077511878867,-24.58,0.821604313623633,1.00067444229842,1,FALSE,0.0028150003390327,0.000715988193443817,0.00503711236241999,0.951492248812113,TRUE,TRUE,TRUE,TRUE,TRUE
"rdh10b","Exp4",51.2019742380657,1.80040507390954,NA,1,NA,0.177205450733934,-1.26,0.81628349034822,1,1,TRUE,0.00540733329129602,0.00253949120702815,0.00948938463682155,1.17720545073393,TRUE,TRUE,TRUE,TRUE,TRUE
"foxa2","Exp4",11.1488280070028,4.52137129471303,NA,1.22394380164329,NA,0.485668404716388,16.89,0.182657097593524,1.22394380164329,1,TRUE,0.00561920347723937,0.00259687573128892,0.00948172454398302,1.48566840471639,TRUE,TRUE,TRUE,TRUE,TRUE
"snrpd3l","Exp4",107.371947160633,1.35106065098562,NA,1,NA,0.17341487284347,-1.65,0.794230895626386,1,1,TRUE,0.00711397757062109,0.00241836768746488,0.022625259816437,1.17341487284347,TRUE,TRUE,TRUE,TRUE,TRUE
"tbx1","Exp4",77.7161836460081,1.41149819542781,NA,1.02121344082433,NA,0.238906160088843,4.12,0.296885238275718,1.02121344082433,1,TRUE,0.00939166863779551,0.00247374305317996,0.0459767759324375,1.23890616008884,TRUE,TRUE,TRUE,TRUE,TRUE
"cox6b2","Exp4",100.77797286611,0.687830434194369,NA,1.07861805850157,NA,0.127853342769273,-7.13,0.954973006275907,1.07861805850157,1,FALSE,0.00942513228071161,0.00440929661041436,0.0173510304941475,0.872146657230727,TRUE,TRUE,TRUE,TRUE,TRUE
"atp5h","Exp4",50.8585098073381,0.663938145868843,NA,1.06866048736012,NA,0.0851875014312419,-14.44,0.514540134215633,1.06866048736012,1,FALSE,0.0109969239921025,0.00607490902174477,0.016713662790492,0.914812498568758,TRUE,TRUE,TRUE,TRUE,TRUE
"gbx2","Exp4",14.8160446014974,1.48464569171878,NA,1,NA,0.0750020070576461,-16.73,0.88461706595356,1,1,TRUE,0.0115286198671616,0.00464731247457347,0.0199178584844275,1.07500200705765,TRUE,TRUE,TRUE,TRUE,TRUE
"lig1","Exp4",37.3639495772976,1.40221532940407,NA,1.01841244500302,NA,0.170611698760455,-1.94,0.11995703564699,1.01841244500302,1,TRUE,0.0124322093627953,0.00347939399024461,0.0300598699804492,1.17061169876046,TRUE,TRUE,TRUE,TRUE,TRUE
"slc8a1a","Exp4",65.0657388394898,1.72932579505013,NA,1,NA,0.353448674021816,11.17,0.265561189803745,1,1,TRUE,0.0124323725909166,0.00463725115282945,0.0674309121765451,1.35344867402182,TRUE,TRUE,TRUE,TRUE,TRUE
"creb3l3l","Exp4",35.473759296783,1.7633023452936,NA,1,NA,0.305347910976032,8.54,0.174365244535596,1,1,TRUE,0.0150823827341914,0.00573563326383812,0.0368576478869428,1.30534791097603,TRUE,TRUE,TRUE,TRUE,TRUE
"ssr3","Exp4",38.9542050583636,0.746661974363349,NA,1.02869892737587,NA,0.0872384435205857,-14.01,0.659294846904599,1.02869892737587,1,FALSE,0.0151089213628892,0.00618371288054222,0.0268642780043558,0.912761556479414,TRUE,TRUE,TRUE,TRUE,TRUE
"rbm22","Exp4",14.1928993963581,1.5742137307605,NA,1,NA,0.10771538970684,-10.22,0.538877388995836,1,1,TRUE,0.0159397967038943,0.00692175890011376,0.0277070150360084,1.10771538970684,TRUE,TRUE,TRUE,TRUE,TRUE
