"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","conv.pass","hd.pass","CI.pass","ld.pass","all.pass"
"mdh2","Exp4",971.790326323056,0.426889092775392,NA,1,NA,0.36892568692705,19.04,0.999611088462151,1,1,FALSE,0.0010620094075217,0.00042911236055275,0.00188006351876947,0.63107431307295,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl22","Exp4",668.191124707803,1.47319239760371,NA,1,NA,0.244870715644472,5.1,0.883315069003411,1,1,TRUE,0.00109069184275797,0.000497642852935172,0.00243491433883147,1.24487071564447,TRUE,TRUE,TRUE,TRUE,TRUE
"ppp2r1b","Exp4",782.016562446596,1.38357626602684,NA,1,NA,0.229603841147096,2.92,0.931748099877237,1,1,TRUE,0.00116745494656323,0.000498309254141387,0.00350285193273063,1.2296038411471,TRUE,TRUE,TRUE,TRUE,TRUE
"sod2","Exp4",977.352775798672,0.453505475193764,NA,1,NA,0.382367135105431,20.26,0.994756851906583,1,1,FALSE,0.00123073028880498,0.000484672937934391,0.00240894680298207,0.617632864894569,TRUE,TRUE,TRUE,TRUE,TRUE
"ndufb9","Exp4",1139.38277196173,0.495017657745563,NA,1.0000001080321,NA,0.382743259538759,20.29,0.999050409153151,1.0000001080321,1,FALSE,0.00124501196774575,0.00046830906368486,0.00336884891309673,0.617256740461241,TRUE,TRUE,TRUE,TRUE,TRUE
"rpl21","Exp4",525.877300314181,1.60247608379971,NA,1.00008630207197,NA,0.297205919454576,11.69,0.729800124703713,1.00008630207197,1,TRUE,0.00129209640589286,0.000608897873901158,0.00278589196669753,1.29720591945458,TRUE,TRUE,TRUE,TRUE,TRUE
"echs1","Exp4",750.580607201636,0.639001514705038,NA,1.0000278290343,NA,0.224280218128837,2.12,0.971569081919268,1.0000278290343,1,FALSE,0.00129381081038387,0.000514674123617624,0.00258620438625424,0.775719781871163,TRUE,TRUE,TRUE,TRUE,TRUE
"hmgcs1","Exp4",792.716277350337,0.429986167070663,NA,1,NA,0.367464077923854,18.9,0.980540918017009,1,1,FALSE,0.00130515934260134,0.000528629645452608,0.002314788222526,0.632535922076146,TRUE,TRUE,TRUE,TRUE,TRUE
"th","Exp4",791.528125896249,0.380215233153946,NA,1.00001194287045,NA,0.404243203883074,22.15,0.987396442926369,1.00001194287045,1,FALSE,0.00133444597181801,0.000546821787396486,0.00229418868804586,0.595756796116926,TRUE,TRUE,TRUE,TRUE,TRUE
"mmp24","Exp4",593.884321484671,0.508420798247547,NA,1,NA,0.277540689643771,9.36,0.810273852677758,1,1,FALSE,0.00139899439582895,0.000573914644690176,0.00243659431074953,0.722459310356229,TRUE,TRUE,TRUE,TRUE,TRUE
"gabbr1b","Exp4",1015.56380890983,0.522831368297697,NA,1,NA,0.366153330407782,18.78,0.918162515577849,1,1,FALSE,0.00143582849110289,0.000531951326349117,0.00593376960850738,0.633846669592218,TRUE,TRUE,TRUE,TRUE,TRUE
"pex19","Exp4",593.030879285871,0.543243851522487,NA,1.00017632475536,NA,0.277603934359882,9.37,0.990589852452393,1.00017632475536,1,FALSE,0.00157938651824939,0.00063859085650597,0.00290868069650232,0.722396065640118,TRUE,TRUE,TRUE,TRUE,TRUE
"esrrga","Exp4",447.594338039066,0.525393904335618,NA,1,NA,0.264752849975355,7.76,0.764700091581865,1,1,FALSE,0.00181811769853039,0.00074755529834487,0.00317404449044628,0.735247150024645,TRUE,TRUE,TRUE,TRUE,TRUE
"ahcyl1","Exp4",518.937944020843,0.528238120916918,NA,1.00001067360868,NA,0.299964899068686,12,0.89269146638485,1.00001067360868,1,FALSE,0.00194667674365326,0.000781316477930673,0.00366649850683527,0.700035100931314,TRUE,TRUE,TRUE,TRUE,TRUE
"ptprb","Exp4",544.41307609921,0.387509192302269,NA,1,NA,0.409170367998769,22.56,0.996790910804463,1,1,FALSE,0.00202469148249236,0.000830085932434843,0.00354084412403209,0.590829632001231,TRUE,TRUE,TRUE,TRUE,TRUE
"pigs","Exp4",341.404757365331,1.40885810056662,NA,1,NA,0.212988547187675,0.36,0.533605221723641,1,1,TRUE,0.00218962733141076,0.000988091056294698,0.00491519163969637,1.21298854718768,TRUE,TRUE,TRUE,TRUE,TRUE
"glod4","Exp4",504.146939449777,0.563157919832113,NA,1,NA,0.303707634393299,12.43,0.994458066632936,1,1,FALSE,0.00235658919109983,0.000915205684963069,0.00518072713114336,0.696292365606701,TRUE,TRUE,TRUE,TRUE,TRUE
"ndc1","Exp4",272.019519632034,1.6973808176374,NA,1,NA,0.351462547652665,17.39,0.225228187882697,1,1,TRUE,0.00258607911469841,0.00121344819717853,0.00585502059042346,1.35146254765266,TRUE,TRUE,TRUE,TRUE,TRUE
"apex1","Exp4",223.875285628276,1.83773610772443,NA,1.00557022227732,NA,0.44863231257249,25.69,0.10296633042429,1.00557022227732,1,TRUE,0.00333419447097816,0.00154413921653513,0.00845156159813681,1.44863231257249,TRUE,TRUE,TRUE,TRUE,TRUE
"sart1","Exp4",281.715097499155,1.4191197754836,NA,1,NA,0.259236359921748,7.04,0.834846562073139,1,1,TRUE,0.00346494793210942,0.00144508281233428,0.0152620405224583,1.25923635992175,TRUE,TRUE,TRUE,TRUE,TRUE
"npy2rl","Exp4",201.972932664633,0.508853915363102,NA,1.00334075735899,NA,0.248785899303028,5.64,0.989684162412932,1.00334075735899,1,FALSE,0.00354844924552001,0.00152342524031005,0.00592952229152322,0.751214100696972,TRUE,TRUE,TRUE,TRUE,TRUE
"msh6","Exp4",175.282549453825,1.87933125625628,NA,1,NA,0.466421883115519,27.01,0.342390664394092,1,1,TRUE,0.00437122147565792,0.00203167446201868,0.0113752847210077,1.46642188311552,TRUE,TRUE,TRUE,TRUE,TRUE
"calm3a","Exp4",124.029264149363,0.614107754282397,NA,1,NA,0.217033985110807,1,0.883496419544856,1,1,FALSE,0.006397389203651,0.00256570644795119,0.0116627397169689,0.782966014889193,TRUE,TRUE,TRUE,TRUE,TRUE
"pgam1b","Exp4",95.0011304573113,0.44989374824241,NA,1,NA,0.284526521528593,10.21,0.870106402582095,1,1,FALSE,0.00697578457331001,0.00265539126306333,0.0117480205410871,0.715473478471407,TRUE,TRUE,TRUE,TRUE,TRUE
"valopa","Exp4",98.6821093409785,0.500046684147968,NA,1,NA,0.269217787017553,8.33,0.535354423975532,1,1,FALSE,0.00753967276973164,0.00306914866487922,0.0128628135937851,0.730782212982447,TRUE,TRUE,TRUE,TRUE,TRUE
"cdk1","Exp4",84.0563259979331,1.99026381539945,NA,1.05572484932787,NA,0.56947384628099,33.8,0.118257954894403,1.05572484932787,1,TRUE,0.00804371321084333,0.00354885143814299,0.0212672047231373,1.56947384628099,TRUE,TRUE,TRUE,TRUE,TRUE
"bcas2","Exp4",103.865142659787,1.35100037552623,NA,1.00968277751196,NA,0.215390090602155,0.74,0.422846291290195,1.00968277751196,1,TRUE,0.00836226947540231,0.00339542648689889,0.0246809768088806,1.21539009060215,TRUE,TRUE,TRUE,TRUE,TRUE
"cycsb","Exp4",72.8458234222563,0.665520230371804,NA,1,NA,0.181613200730541,-5.06,0.333188868363686,1,1,FALSE,0.00900282475898881,0.00319363741719642,0.0167847255263967,0.818386799269459,TRUE,TRUE,TRUE,TRUE,TRUE
"pqbp1","Exp4",65.8927250752401,1.507916248626,NA,1.01483689199019,NA,0.247956506506483,5.53,0.383557237709377,1.01483689199019,1,TRUE,0.00913543786239504,0.00405926894340619,0.0192205784198039,1.24795650650648,TRUE,TRUE,TRUE,TRUE,TRUE
"acat1","Exp4",111.629579053243,0.491678529146498,NA,1,NA,0.348360824950922,17.09,0.974113276174876,1,1,FALSE,0.00975623986360816,0.00373884675771661,0.0189312226829488,0.651639175049078,TRUE,TRUE,TRUE,TRUE,TRUE
"acadl","Exp4",60.2177515029599,0.57368456788632,NA,1,NA,0.211449596952043,0.12,0.739508924370955,1,1,FALSE,0.0110162802532271,0.00458191941100717,0.018822541645708,0.788550403047957,TRUE,TRUE,TRUE,TRUE,TRUE
"atp6v1h","Exp4",91.5345590238871,0.752345856559322,NA,1,NA,0.17169239931832,-6.97,0.258626682620182,1,1,FALSE,0.0113546639686133,0.00405385352608369,0.0286394679330655,0.82830760068168,TRUE,TRUE,TRUE,TRUE,TRUE
"gria4a","Exp4",61.0406004532919,0.371420275231824,NA,1,NA,0.336501274177077,15.91,0.83702982459146,1,1,FALSE,0.0116997107877759,0.00465635796978884,0.0190445500037111,0.663498725822923,TRUE,TRUE,TRUE,TRUE,TRUE
"nr3c2","Exp4",49.6018924263586,0.445826698359464,NA,1,NA,0.252805737353909,6.19,0.886208354792519,1,1,FALSE,0.0117188290059623,0.00483834089696704,0.019055104920871,0.747194262646091,TRUE,TRUE,TRUE,TRUE,TRUE
"sae1","Exp4",47.0619788698577,1.83792112358648,NA,1.0094820107476,NA,0.422655364210971,23.66,0.166712090380911,1.0094820107476,1,TRUE,0.0142431722192707,0.00657547621157829,0.0332693243826306,1.42265536421097,TRUE,TRUE,TRUE,TRUE,TRUE
"tkta","Exp4",58.5451396316181,0.487676933947266,NA,1,NA,0.335688881185318,15.83,0.690381036093714,1,1,FALSE,0.0164423174472567,0.00615674853819224,0.030504358383611,0.664311118814682,TRUE,TRUE,TRUE,TRUE,TRUE
"nppa","Exp4",40.4273667663287,1.71802284802827,NA,1.02298143877354,NA,0.395590568902194,21.41,0.523990393706487,1.02298143877354,1,TRUE,0.01750827829526,0.00764208383641578,0.0444732258930813,1.39559056890219,TRUE,TRUE,TRUE,TRUE,TRUE
"vipr2","Exp4",48.7789278744235,0.459619020818981,NA,1,NA,0.385240054201863,20.51,0.681142460777469,1,1,FALSE,0.0221420849111699,0.00784434727390213,0.043102938192506,0.614759945798137,TRUE,TRUE,TRUE,TRUE,TRUE
