"","V1","V2"
"109",-13.2361842199365,18.4905609732703
"110",-2.58602266164035,-7.06555459230789
"111",-3.70707223456932,-8.72207674641918
"112",-2.17209238177081,-7.33824833709422
"113",-0.199428793681744,-4.61156774596402
"114",-1.51055316071399,-6.89356525786605
"115",18.188075001217,-12.9473301024854
"116",18.9778741668557,-14.1283383113995
"117",18.9855199341904,-12.8616745319357
"118",19.651698221002,-13.8085917961746
"119",20.6137930682201,-13.6909335506704
"120",-18.0202625162955,-1.29594056524843
"121",-19.7558993766866,6.47534794616173
"122",-20.1634628188757,5.63793870969171
"123",-21.2067273564429,5.85089170322936
"124",-16.0198507436527,-0.0838653556960577
"125",-16.7748056947262,-0.0323708750829339
"126",-16.0555899425084,-1.35071886463965
"127",-15.5658345584089,-0.730195938450474
"128",-18.9520898774215,-4.47303494459372
"129",-18.2954733840422,-3.80844037867267
"130",-21.4148244809121,0.063416198683623
"131",-19.7486155239083,1.3120820526962
"132",-20.7642443437749,0.822213313876107
"133",-16.9137119318171,-1.05195975495151
"134",-15.4561807082437,-2.15213079318162
"135",-16.5876754419303,-2.36777941137475
"136",-17.4848867469482,-3.2067146188407
"137",-2.9309365817876,1.3822308561121
"138",-0.570909531794185,4.16410008659562
"139",3.01016710466456,4.21263635619607
"140",-15.9879555214579,15.4594812860535
"141",-18.5929989280975,11.5047206060103
"142",-16.9436511833223,12.1967598620023
"143",-17.7000547805108,9.45927240566215
"144",-18.2388485754983,7.73241601813753
"145",-12.6834182089924,24.1694103638894
"146",-13.5011854572896,23.1127535786584
"147",-14.0785086633816,21.1811832580414
"148",-16.158308150025,18.1225068049129
"149",-10.6401488720555,26.4408627000203
"150",-9.91873881528629,26.9619155481548
"151",-15.9404747271059,18.9477372346852
"152",-16.1056592058109,20.4193212436336
"153",-16.2766049785143,21.7115384461834
"154",-15.7665627542286,22.8014825980311
"155",-13.7182203544073,17.156909231765
"156",-15.96322104455,11.2677790053517
"157",-14.5996830105358,21.5588136402917
"158",-15.0400575497592,20.5757402512152
"159",-13.9705838362156,19.7671528730848
"160",-12.7444917936014,21.2049834414379
"161",-12.0148765533508,23.186773469022
"162",7.07993544772959,28.5129330482112
"163",8.36026369817902,27.8646908552891
"164",8.26131973956213,26.7558267334505
"165",6.71011727832225,26.0251571529123
"166",4.51611912475315,25.4031459418443
"167",1.44434804162207,24.9888352616882
"168",-2.02355190842726,24.3544505245405
"169",-5.80860820528448,23.402661106101
"170",-11.4280394515118,20.3771758793545
"171",-10.2546599251734,24.0880742748531
"172",-8.62889798429897,22.9528638868972
"173",-8.85810871329941,23.7788797329499
"174",-9.74760019921164,22.6084026498117
"175",-10.3733643491954,20.9089780213897
"176",-8.89016962809536,22.1367579041294
"177",-13.0304512488536,20.331993419526
"178",-12.2012546368425,20.2747231769003
"179",-14.8556906263154,15.7046427390189
"180",-14.688049066265,19.3855353860927
"181",-12.2661819551866,19.3222576749673
"182",-5.45929641342982,8.38208054196397
"183",-4.78015130907747,14.5149865641995
"184",-3.81929266493842,15.4224251129285
"185",-1.37121925135204,18.3044743007259
"186",-0.590219910025242,18.3188472252227
"187",-1.04873590707718,15.8214118416282
"188",-9.04766362233439,9.35261496274454
"189",-5.78086517437138,7.05324977111546
"190",-2.47389762972673,10.9058736863288
"191",-0.759999366607153,12.5087880815794
"192",-5.26530482499823,10.9621351820336
"193",-1.12404512933324,11.1605220389991
"194",-2.55961297723902,13.3211107261433
"195",-3.41435711275533,12.3493329229592
"196",-2.43165440330306,14.2158978572257
"197",-3.04364051006386,15.1456738016535
"198",-2.65202855470961,17.3558242007995
"199",-2.36108023590311,20.3847290231829
"200",-1.97089737028668,22.2188644435516
"201",19.0534520609803,8.23664461300058
"202",16.9280420989031,6.6425593092548
"203",13.4115300238496,5.59118399256427
"204",9.41950500903846,4.58970666426316
"205",24.1508292356308,14.8894986024443
"206",23.8539841106701,13.8758588050791
"207",22.413108305524,14.0225756090228
"208",21.9388267853791,15.0536213955966
"209",22.8740396072311,15.0448206130358
"210",23.4764320740489,14.2658484372862
"211",24.9034336991761,14.1177754400793
"212",25.7790996164507,14.7720241738821
"213",21.4473771716789,10.0033194488322
"214",22.8943232146479,9.81078182499651
"215",19.1727038656871,10.1989078871848
"216",14.2996292356981,11.9677601704263
"217",14.4702448535719,11.3679627206039
"218",11.6128759547697,10.8009342875081
"219",7.31632434770648,9.81468190236553
"220",10.7990260643348,16.0382161500929
"221",9.3234115046569,13.2543155092601
"222",11.8400775874932,18.0993285425605
"223",7.93492029233294,14.5656059683733
"224",11.1158718898603,19.1991847579623
"225",10.0487024705281,17.5316719867665
"226",11.664061755479,19.0825782684752
"227",3.02302320633129,-8.10029153620045
"228",-3.20048337435375,-16.4796130042675
"229",-4.45932478290209,-17.3151842855682
"230",-2.94686986203713,-17.4186899943112
"231",-1.77453234904557,-18.0105849040444
"232",-0.884675887396963,-18.5950582808426
"233",19.7684284502119,14.2436358451262
"234",16.0601826973034,11.3739095080907
"235",18.8117375731592,15.5431679034876
"236",18.0136750911855,15.5614823735438
"237",18.1260602019409,13.9334528011693
"238",19.4089318500385,15.0545429309702
"239",31.2708878007937,-0.369368856220843
"240",31.2020638719864,-1.40286147867221
"241",31.0655400379138,-2.40920431425178
"242",20.3407811393981,-8.51084405750716
"243",20.868600731344,-8.66685036995663
"244",21.925227094076,-7.10217143068613
"245",19.7099068583666,18.1634347187409
"246",19.0841628503251,19.0579382399691
"247",0.67300481136652,-4.19408640443244
"248",5.31030724772568,21.1120501828521
"249",10.6736604158024,20.9926273815962
"250",9.37930490136506,19.310123560741
"251",3.47307082944396,7.79338907644508
"252",7.41127867545871,16.7743703599111
"253",5.36304214205463,15.0118486668191
"254",5.27387149319912,18.7654856649509
"255",1.46114598434433,30.2027097881616
"256",3.46056402894759,31.0577095149205
"257",2.16670040455607,30.9168298884404
"258",4.43226315620325,30.761023476702
"259",1.66848854509479,28.9106312904645
"260",1.94360538302992,29.8119056638744
"261",5.80724957790182,30.5859001827018
"262",3.19056030177117,28.7095825628281
"263",5.91253200552079,29.2174807425578
"264",4.10943792569179,29.2432605156077
"265",3.50365723267243,29.4942840684376
"266",3.64963455919968,28.0212052459156
"267",4.38636223766855,27.7475697371846
"268",5.59138471655495,27.0885649249609
"269",5.92584116446491,28.0902102350294
"270",4.67192707798768,29.4476723985753
"271",3.0348391256051,30.3365026447687
"272",3.94784979067715,15.1681160686037
"273",10.7228064173668,23.3739933827599
"274",9.93611072490023,22.0352555482369
"275",8.82832112619352,19.87797256677
"276",12.2927059906289,-13.8671816972488
"277",13.3516176081808,-14.1306320205786
"278",14.9057012143711,-15.6839238401832
"279",16.3055118085043,-16.3346277585422
"280",17.8318005956681,-16.5301735014752
"281",-16.8093819272933,-7.12586875696286
"282",-17.3217178811427,-8.69617834901476
"283",-16.1748407673377,-10.2219738517736
"284",-14.612285851757,-12.0634196596087
"285",8.33040783359076,23.3537836630089
"286",5.82644353621963,18.4061439893907
"287",7.89960584342625,19.7719730796888
"288",7.82110783643032,21.8445937472326
"289",6.79990313989816,20.3649148385702
"290",6.29917933092895,18.3972643937076
"291",5.78620736794819,20.039884240867
"292",14.5584784060134,-18.8380643215525
"293",13.4582656150742,-18.0300199387221
"294",13.6798731415467,-17.1501634389762
"295",12.0696665775429,-16.6875733358735
"296",3.84531139126826,4.84162516858281
"297",3.50063558216449,6.90437046490719
"298",2.74510297262917,8.0145981379833
"299",1.39872261536812,6.51923085844536
"300",2.93285050919597,10.0868476789153
"301",1.32174624812817,10.1264490508073
"302",19.6155713718049,-11.2955895387815
"303",21.7957713706897,-10.7700703419002
"304",22.7688240895033,-7.75984883552529
"305",22.6386762563142,-7.25181657372663
"306",23.7247714185341,-8.59178930753363
"307",22.7792882392449,-8.62660415763811
"308",23.6923232981303,-6.83289352045244
"309",-5.26119898348551,29.5044464489547
"310",-5.22580846981448,28.6216866350868
"311",-4.56605737200377,27.940598091811
"312",13.6500182411249,-5.47462818257941
"313",13.0257940929491,-5.5471322118826
"314",24.039979546052,1.70874386303109
"315",25.4492866559863,2.16087992781659
"316",14.5040611381913,-3.47428220618993
"317",13.144369959637,30.8421021705884
"318",12.8891344696872,29.9655797345447
"319",13.8428912172946,29.7320932079069
"320",14.7928893286265,29.8944046733234
"321",19.0943765074783,-10.6597215445905
"322",21.0672770588249,-9.27692760186473
"323",18.590932461808,-9.66048299602102
"324",18.6586795910816,-11.6390810813673
"325",16.9730627711346,-10.52075460255
"326",19.239613979813,-9.79687388030118
"327",22.5752280479204,-10.7163227174435
"328",20.2373175996622,-10.7709087273886
"329",21.0090032534091,-9.94801070147275
"330",24.0480032806195,24.5344221610284
"331",24.8083358312654,23.6752235114239
"332",25.4930175560605,22.6866910984165
"333",26.0202414124907,21.8541456085076
"334",26.7128714229531,17.7591080506726
"335",26.4764706328074,20.9114434640326
"336",26.7553652283062,19.864876189539
"337",26.7636733762599,18.8131089864688
"338",19.5709135805482,1.03484734779851
"339",2.97055783315035,12.8591633107689
"340",3.32923467788118,15.820519290439
"341",-7.10169136590814,-5.78167650831522
"342",-6.43829951374963,-3.49324469643345
"343",-5.92517434337813,-4.36543542705794
"344",-4.00585102200729,-4.01677532979548
"345",21.8359772622196,0.989723728443924
"346",19.2493552206395,-0.272285324727593
"347",5.80661623417683,-4.95142441595282
"348",9.30208166646898,11.3752056895358
"349",11.9003733578378,14.1168081094454
"350",13.6408291447748,16.4669014260652
"351",6.22374067017082,-5.09516256784581
"352",6.96966021443922,0.122325103472769
"353",8.07708403248047,7.35118583257053
"354",9.62683727082799,9.11446727650242
"355",9.02533141668204,10.5409166160985
"356",11.4646001911779,12.1800194300699
"357",2.39881924028401,18.4304009982753
"358",2.07785050005886,15.7766335893869
"359",6.02065160143744,11.5191374098495
"360",3.65093729247311,13.659430035474
"361",5.53200030820852,13.8012689418657
"362",10.8634576350252,-20.5107999894872
"363",12.2138931665406,-20.8634051219762
"364",13.3881480160505,-20.8010704731866
"365",10.0904887608504,-22.2798667191059
"366",8.96546463669231,-22.1773948852743
"367",9.71325637898181,-20.0574932114554
"368",9.91201210573525,-20.7913193393269
"369",8.65672892986746,-20.5648632127458
"370",7.64901698760966,-20.0426258484713
"371",7.94980843182757,-21.6334341116691
"372",7.02238082249053,-20.8889410239446
"373",6.86304776135791,-22.1821263878788
"374",6.11593943928123,-21.5090598671884
"375",5.19202231021259,-21.362788493389
"376",28.8841367006259,-2.09609491398293
"377",29.463889370749,-2.93352129455679
"378",28.7656621485569,-3.45441770916007
"379",27.8885382562709,-3.95629960040341
"380",27.5613853025388,-4.84970766690941
"381",28.56218849115,-5.21484969651926
"382",29.5908392368458,-5.05639410010613
"383",-10.0689512544234,-16.7329165801873
"384",-10.4124177198026,-17.4500824064739
"385",-9.35970450030709,-17.8170416629947
"386",-6.58196593385301,-19.0581454832093
"387",-8.19606526851885,-17.7803054988117
"388",-7.30009504288662,-17.3537032174131
"389",-7.3110850686417,-18.2499546538984
"390",20.0799742984626,-17.7027390308212
"391",23.8930949430552,-15.5820714310124
"392",22.9121104932854,-16.0082555457466
"393",20.8743270316167,-16.8880326778329
"394",21.4133395227113,-15.7868581937357
"395",21.996145466103,-16.2423017134888
"396",25.1336816563989,-12.8068067995882
"397",23.9900852634417,-13.713874177785
"398",22.7715151535545,-14.9407847500957
"399",24.0326072154478,-14.3399081240889
"400",28.4981674508556,9.43997960648343
"401",29.2924214964876,9.72154609478934
"402",29.767609476137,10.5845805673856
"403",30.638226795243,10.7629016209098
"404",31.2951000814385,10.0380136024962
"405",32.0612425802718,10.1466137036382
"406",1.27406377697336,20.051683571581
"407",2.0348336374885,20.0467251501167
"408",2.69747470035256,20.0623855725756
"409",1.57805645535538,14.0137249256038
"410",1.92009386806182,17.3840685801773
"411",1.9201731944111,11.7693617659038
"412",-1.14151909237206,12.6942455082142
"413",-3.72846841845844,11.6185164385145
"414",31.8126169515921,4.32905576718726
"415",30.9132140853552,4.52995293635174
"416",30.0894003808265,4.02992647164569
"417",29.1288350113761,3.81663136164025
"418",28.4651923266276,4.50214890141409
"419",28.4915509836694,5.53868719548632
"420",28.4701117122051,6.533407524587
"421",-15.6418774663109,-12.335058206391
"422",0.213226160573885,-10.8003116861417
"423",-1.40570175160823,-13.1246670790379
"424",-11.9975854144926,-10.768055668898
"425",1.32966432525667,-11.8498067445176
"426",-7.27992311444762,-12.3027984129353
"427",-11.7731443524139,-10.0074501007237
"428",-0.000914211705748014,-11.90273183879
"429",-2.32842810068469,-13.0736311094394
"430",-3.71113210595757,-13.0329683820611
"431",-5.33185234519869,-14.2052456172398
"432",17.0677397619268,0.71866743814777
"433",12.1449578716191,0.637253905888632
"434",15.3796142159575,-0.0158756427628628
"435",8.23049988639,0.169953211839946
"436",13.5439647265031,-1.59126523220282
"437",14.0177144924397,0.460215702967002
"438",16.3807583841935,1.12578321845279
"439",17.2796952515544,1.03446452330809
"440",3.8424224402615,-18.5729599450646
"441",26.7772860525029,9.13043778346527
"442",27.1960616945869,8.18795480667901
"443",-16.6054635489148,-7.84665551155727
"444",-18.1241688561539,-8.18098793793635
"445",-16.9901769815425,-9.64978395819268
"446",-15.4506399993103,-8.15120449708154
"447",-17.7518901314864,-7.25894081611199
"448",-16.5934395523207,-8.67021442695662
"449",-15.4743428646795,-9.93909009007345
"450",-14.6529568729451,-10.5629418865062
"451",-15.3968019682418,-11.1848834932264
"452",6.65864231005307,-12.4394292727273
"453",0.349755089144129,-16.0710981293783
"454",-0.930536635363114,-15.4334398351877
"455",-0.284121234193271,-17.7110903009758
"456",9.25684314922503,-13.2969373910524
"457",9.43827355168947,-12.663800888174
"458",2.03414771023493,-13.8488201815024
"459",0.964155524724471,-15.780671340916
"460",-0.734583910611759,-16.3801965573195
"461",19.926269981365,20.2870691747619
"462",10.0497713037769,4.0783571999323
"463",18.8452268683184,20.546760434287
"464",22.7890534444356,6.77900690099873
"465",21.2125267607664,6.44931850539073
"466",3.92977396133918,-4.04642992508834
"467",3.35625447937511,-11.9826454330736
"468",2.62983997391579,-9.42504026726718
"469",2.64515180943372,-5.75938815189048
"470",18.460852180289,21.9503421439041
"471",18.4199191145883,5.77390264614338
"472",14.3146511911823,4.8470409083306
"473",8.6547481662479,4.18042224409457
"474",11.9682223953425,4.63223609104953
"475",11.0387118180576,4.05641774670651
"476",8.35603507145392,3.43213979561447
"477",7.29352302959681,3.90082556994924
"478",17.7761250810345,21.3777465300986
"479",19.4118204425186,20.9623652904349
"480",19.9840692175028,21.4207520115294
"481",19.288879401057,22.7748321122251
"482",19.1280459887865,22.0110575782778
"483",18.5192009894831,23.3750278650401
"484",18.1063075280934,22.6821382312373
"485",-3.64446096837356,-1.4565796453728
"486",-6.27224707823638,-1.47266569365761
"487",12.4447644214535,-0.341916850368722
"488",10.4175439908009,-2.04743963428729
"489",-6.54990595765201,-11.0026176486139
"490",11.6645643846875,-3.44514966255595
"491",10.1223129715824,-2.74713445824067
"492",5.11315934982813,1.35627184954236
"493",-1.31559724060435,-2.81187573863332
"494",1.28935542260506,-2.62838663015205
"495",-0.558328800165373,-2.4762888064857
"496",-7.23306165767162,28.4525250989044
"497",-9.36742058075531,8.66834023784284
"498",-16.8027272368415,12.5156626266185
"499",-16.8050305574643,13.2038726076946
"500",-15.1148042044105,11.8060628378917
"501",-11.1878104473369,8.9447832105744
"502",-6.38714162216576,6.70830789630819
"503",-3.10990766393446,4.21446480175047
"504",26.1207156892435,13.0662880938293
"505",26.9860930991124,13.2071221429478
"506",27.4120610430739,12.2391422221729
"507",26.9614372859448,11.1108759722898
"508",26.0377170292866,10.9675902027607
"509",25.2745837878748,10.5724039773592
"510",26.1971441646113,10.1194146613189
"511",25.407753771856,9.20184440150705
"512",25.2963814255346,18.0954146032876
"513",24.5045998259731,18.3943914674806
"514",23.6901448305172,17.0594357554194
"515",8.93299995176205,-4.47182085749373
"516",7.67524927639029,-4.47450118253034
"517",15.5810657317775,-12.4935836122989
"518",13.8290842337519,-9.63298992385579
"519",14.2702661127685,-10.5911964912731
"520",11.9473893116874,-8.11831449401142
"521",17.6929641436102,8.27707221072613
"522",16.2001783297081,7.33221417136102
"523",15.9859860485275,7.83952672470831
"524",14.4433637359242,7.56540226367193
"525",14.8362841238264,6.52651573601331
"526",14.4118016658791,6.752396182319
"527",14.5164808375612,7.08665786390225
"528",15.0921199964408,8.02998059346949
"529",11.5864320639936,5.54559976112845
"530",15.4049676705858,7.29870681858863
"531",13.6803355967902,7.37650204143302
"532",22.5498221779917,23.716643324004
"533",22.4846438193791,19.4852952138164
"534",13.1210676387025,-4.49251381834735
"535",16.3332281563845,-4.16877680666774
"536",16.2040924710109,-5.58146420219158
"537",16.3808465750961,-5.0177797865814
"538",16.018290030748,-4.85349203047487
"539",17.1070432823527,-5.21632185273947
"540",17.0207310784697,-4.67453179464568
"541",17.3707218359949,-4.60596624704182
"542",15.2889301822323,-4.37935182294227
"543",15.2182583849435,-4.82813355789271
"544",-10.6454410796985,2.44467087664295
"545",-13.5251666417997,1.99254600678947
"546",-16.0052088025622,1.81312917982507
"547",-17.8305077570041,1.80241508545935
"548",-19.6401950224024,1.8727099589395
"549",-1.14252748616244,25.085735975942
"550",-0.168457131703283,26.0603012740059
"551",-4.14175419054789,20.6346165351242
"552",-2.69513068914095,23.4831486170876
"553",-2.53310376777653,25.099618452387
"554",15.6899546503899,28.4338670031605
"555",14.6568079671312,28.2654822940965
"556",13.3460527099168,28.0857614068909
"557",12.138553222378,27.711793632873
"558",11.2974171097572,27.2974696803314
"559",15.3248628912064,26.0053829368477
"560",14.5688373210253,26.6768844148171
"561",13.4553902407531,26.715940091587
"562",20.561479845385,-1.22105029710197
"563",7.11514635098219,13.3829816896889
"564",8.75421179671508,15.3183963057088
"565",3.41103425910316,14.6331109050629
"566",11.2970232778327,-9.83386508008127
"567",11.0733689406397,-8.72821038905809
"568",15.0844267531987,-11.3681203237648
"569",13.2958621785996,-7.82564130140605
"570",12.3834981966879,-6.22972874627421
"571",16.2066941098744,-14.102988583324
"572",17.1135804010854,-16.1535647799154
"573",17.7435850692285,-17.5878884623441
"574",17.7630738837293,-18.6799106802593
"575",16.9190499442176,-19.239509386137
"576",16.2041815089189,-19.8122504261162
"577",4.80285887026454,10.7720049645577
"578",30.1400285396729,6.85833267645854
"579",30.1407720735817,7.86216630906287
"580",23.7299570654239,-0.617918664363303
"581",25.1092556381154,0.129252185531302
"582",21.4046773092624,25.1499949732723
"583",-0.515731877145474,5.18158592934221
"584",3.00491112542828,6.99593356861759
"585",9.53206129028814,3.24119200387899
"586",12.708527793181,-10.9506693297412
"587",11.7992476276215,-9.64050372338192
"588",7.27841952972506,-11.5934924740964
"589",-2.15417812789469,-9.60172422021687
"590",-8.55650483455896,-8.70387868167132
"591",-10.1208654620638,-10.6563568732568
"592",-11.3974896258666,-11.4656186088588
"593",-0.405221709099189,31.0334190613101
"594",-0.522491594708844,29.3941299504196
"595",17.9494094778605,-1.41031886647019
"596",17.1319853127012,-2.07343118774918
"597",15.0114981602649,-2.41414576286485
"598",13.7080633110017,25.2947440791219
"599",28.9472231809167,-0.254858446641243
"600",28.1565761488111,0.124288482839388
"601",27.0471238230504,-0.160196219046264
"602",25.7273808346317,-0.539553862332662
"603",26.5415826924915,5.77995030397033
"604",30.9676513162606,6.26173889200074
"605",31.9587254267712,6.47737190398787
"606",31.8843332631032,7.51071181838294
"607",31.1185266682958,8.15937795641664
"608",15.7632721043878,24.7367582792517
"609",14.6722200091296,25.0390441155037
"610",13.3331456357261,24.5813547240525
"611",12.2045599616446,24.8278768528185
"612",19.4481717648162,27.8233374527012
"613",20.0299912760213,27.1564827895968
"614",20.6653036399818,26.3926487908255
"615",21.4825484510577,26.0238517045198
"616",26.4118604861547,3.98118561816017
"617",25.9969056122484,4.88793987156798
"618",13.2870622483882,3.6305238256119
"619",15.9793740021506,4.04867408939335
"620",26.1469803432471,6.7485119257104
"621",25.1524979315678,6.60609661793547
"622",25.1389491410431,5.55676676205688
"623",3.4553391107343,12.4796816870343
"624",4.50570913788361,14.9088619068517
"625",9.62512587038738,-7.58959774244129
"626",6.27419037239738,-3.96276460710287
"627",7.29366003021665,-7.26935552963956
"628",8.11308331696557,-9.3746159859881
"629",4.05391160742531,-13.1031396706745
"630",3.828539957401,-15.8863180457042
"631",3.27890771265727,-17.7203313365801
"632",-11.0272694886239,4.87283218624283
"633",-12.510927032258,6.85267324053222
"634",-10.1528670113898,4.39196257107179
"635",-10.5386099355412,5.99398423655896
"636",-11.8385308435126,9.16477903824107
"637",-11.014422495657,13.1441951911367
"638",-9.606279171595,16.5284281325093
"639",-7.73263800125496,18.6450254927104
"640",-5.71156011423637,18.4267214802535
"641",-9.73453131336824,2.59428721816876
"642",-5.90647790352215,10.7758861611617
"643",18.3042373270315,26.3877324986784
"644",-7.13669375407191,15.6553273256473
"645",-10.2691348618639,3.28663732608614
"646",-10.1900709679805,10.6070005621732
"647",-7.74815468133198,3.92790243140016
"648",-9.8855548285816,7.70419424273231
"649",-10.4149056901115,10.9643381609828
"650",-9.04221762138392,13.5970229115582
"651",-7.50065361362108,16.0371401967226
"652",17.6816191188565,27.1411480752602
"653",17.4034726626967,28.1173838483082
"654",17.2780432434407,28.9981244319981
"655",-2.79258206350615,-2.52069484308405
"656",-8.43854686427942,-4.1280240119977
"657",-7.09326079605183,-2.98940981605543
"658",-4.07240018344565,-2.31756617931011
"659",0.456936410825732,-5.08947239709729
"660",12.2293682263606,-5.80367885151146
"661",6.03721924552705,-8.60992465461043
"662",3.43844551514824,-10.0594270888618
"663",1.70532705732869,-8.91052014907799
"664",14.5133892257906,-9.29797885603086
"665",18.0053850854527,-8.47313762627905
"666",21.5683988824447,-8.07012900064729
"667",21.9133564154943,-9.77939072261389
"668",20.8957579656582,-11.0023304094024
"669",17.5628257359983,-11.0226445924225
"670",20.1611233048269,-10.1943608982996
"671",21.2907718447353,-9.57890801918876
"672",20.5184957113391,-9.43663318656634
"673",22.1964267334544,-8.49438261681652
"674",0.648748908853841,-6.00642434645067
"675",17.7094333254762,25.1921102869892
"676",18.6245259626837,25.4611017954206
"677",5.13317117396937,-13.9240166753259
"678",5.21132236101668,-17.1023744990731
"679",4.66972431107498,-19.4865125753296
"680",3.73921716960869,-21.240291812536
"681",2.74810900057953,-22.1518208111913
"682",9.42032339212408,-16.2765261862183
"683",11.7088139109989,-11.3853981637698
"684",2.0153237726924,-14.8755933897412
"685",2.96053622449624,-13.2255036114547
"686",10.6702205066762,-9.59571052389125
"687",10.9286492424006,-11.9361903682556
"688",10.3576323727698,-12.5762585812121
"689",8.94069306275052,-14.2937501353425
"690",9.60654355563751,-14.9827041739875
"691",-0.808645581859436,-4.63755205819166
"692",-6.24293159370953,-8.79612118063579
"693",-8.30791718266252,-10.4952962080189
"694",-9.47937550580717,-11.7125247776485
"695",-3.90880881553436,-3.45789682905897
"696",-9.22457874672468,-4.32454417123477
"697",-8.80787279473753,-3.00843497119189
"698",-4.20244751132442,-5.00357976777764
"699",-8.10682013766935,-5.24616908739903
"700",-10.5968458646433,-5.14446395403406
"701",-6.00836430763935,-7.51956372299967
"702",-3.44500368921322,-6.28457066565441
"703",-7.30299438342755,-6.79563388348255
"704",-5.86179240338458,-5.14494572780033
"705",-6.41250158278469,-4.98481354283656
"706",-5.79673743418408,-6.33847537142209
"707",-18.550838929517,16.0423191652478
"708",-17.6676869906196,16.1557718762397
"709",-5.76540851731622,5.29752224589532
"710",-0.184633971801999,11.7751340702264
"711",-0.41988771217393,14.346228861087
